contrast,treatment,control,gene,total_counts,pct_treatment,pct_control,mean_norm_treatment,mean_norm_control,mean_log1p_treatment,mean_log1p_control,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_treatment_cells,n_control_cells,neglog10_padj,in_top_gene_heatmap,sig
LPS_vs_no_treatment,LPS,no_treatment,Gtf3c4,787,0.12487611496531176,0.12356321839080446,0.21572776497124804,0.23425122174240623,0.12132423474049049,0.12699767989661234,-0.005673445156121851,-0.08225169736769902,-0.48819900250759135,1503.755563792495,-0.016362349741858167,0.6254800681283074,True,0.7736131478957363,1009,4872,0.11147615783657985,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ddx31,1150,0.19623389494548965,0.16871921182266286,0.41794521890958536,0.329261090272581,0.20722073098331703,0.17442546992309196,0.03279526106022507,0.270944109843482,2.147620693127593,1367.206922338393,0.07955238444132993,0.031919239946105814,True,0.10772284696261467,1009,4872,0.9676921773194282,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ttf1,984,0.150644202180376,0.14922003284072397,0.29371867173297794,0.28926492372546164,0.15437855289382482,0.153726207302124,0.0006523455917008258,0.01641278182862364,0.048872134805465296,1446.5070281758287,0.00170147057950506,0.9610279423644754,True,0.9791542504650782,1009,4872,0.009148886492150071,False,False
LPS_vs_no_treatment,LPS,no_treatment,Setx,1189,0.1912784935579773,0.16892446633826222,0.40523337718493485,0.3490839131368707,0.2039017123623524,0.17899490620670216,0.024906806155650246,0.16996490736949624,1.6306643362914315,1396.814650777556,0.05893410156641574,0.10318660726465943,True,0.24625889550763785,1009,4872,0.6086080727080995,False,False
LPS_vs_no_treatment,LPS,no_treatment,Med27,1153,0.18235877106045506,0.17200328407225257,0.3379984153007749,0.3297042260535416,0.1828295642048206,0.17691351579268808,0.00591604841213253,0.027581684302695524,0.42152484515150773,1451.0263171005547,0.014628624581233736,0.6734343079444618,True,0.8064846520014277,1009,4872,0.09340389314112381,False,False
LPS_vs_no_treatment,LPS,no_treatment,Rapgef1,2072,0.33994053518335043,0.27319376026273234,0.7063847227394001,0.6101015549924731,0.36212640823450687,0.29953605755460516,0.06259035067990171,0.183442940663531,3.3822305666454504,1425.061037654001,0.1196006787112129,0.0007384772146385575,True,0.005649254452556472,1009,4872,2.2480088634204405,False,False
LPS_vs_no_treatment,LPS,no_treatment,Trub2,1131,0.18731417244796741,0.1666666666666693,0.3365449376496449,0.32088634109268,0.1844468432794439,0.1721841604165355,0.012262682862908408,0.05269948052264433,0.8804462681304871,1449.0497642328355,0.03059751594396889,0.37876359874768517,True,0.579699893442268,1009,4872,0.2367967794592081,False,False
LPS_vs_no_treatment,LPS,no_treatment,Coq4,1770,0.2784935579781955,0.24384236453202746,0.5139838117952646,0.48854949560411054,0.2795643805902764,0.2571099465862075,0.02245443400406888,0.06103687065060713,1.3731065936930922,1458.3203153271702,0.04741143376908938,0.16993029419054134,True,0.3432521771846104,1009,4872,0.46438669943348354,False,False
LPS_vs_no_treatment,LPS,no_treatment,Urm1,2420,0.2943508424182355,0.3308702791461438,0.6178271937255181,0.6993378227854915,0.31401090500785256,0.3602647084448994,-0.046253803437046825,-0.155168777421857,-2.567195064297192,1495.3346677846177,-0.08649835932280413,0.010349005637253257,True,0.045905790748622124,1009,4872,1.3381325272830737,False,False
LPS_vs_no_treatment,LPS,no_treatment,Odf2,884,0.17145688800792788,0.12417898193760249,0.32515139962981165,0.24805819908775434,0.17221550087778018,0.12880006697291033,0.04341543390486985,0.28864812693880076,3.1884548825496766,1363.1040902985685,0.11852925925967586,0.0014628681688601455,True,0.010039403138592036,1009,4872,1.9982921060476884,False,False
LPS_vs_no_treatment,LPS,no_treatment,Gle1,1350,0.20614469772051436,0.1951970443349799,0.3914479349236891,0.3997977437609486,0.20801175445909137,0.20774913185928684,0.0002626225998045295,-0.024305806302735086,0.017522844596835015,1476.7254419427663,0.000597569510436982,0.9860218753803786,True,0.9927470663439883,1009,4872,0.003161387641062712,False,False
LPS_vs_no_treatment,LPS,no_treatment,Sptan1,2204,0.3468780971258679,0.28448275862069544,0.7466356953594859,0.6188888833817374,0.37410858752709025,0.3123736006600545,0.06173498686703577,0.23597252139309113,3.2691200732111056,1409.8597544359652,0.11694335742078589,0.0011048406180143697,True,0.007921923160925508,1009,4872,2.1011693743714996,False,False
LPS_vs_no_treatment,LPS,no_treatment,Dync2i2,1736,0.27353815659068303,0.23563218390805318,0.5222487591991312,0.48132178554273014,0.28125611970387027,0.2502339920809593,0.031022127622910955,0.09815447254751856,1.873281352625227,1441.4653575391783,0.06545248894848783,0.06123176661229481,True,0.17126610705884873,1009,4872,0.7663285738336193,False,False
LPS_vs_no_treatment,LPS,no_treatment,Set,46269,0.959365708622412,0.9638752052546,13.022198781253795,12.88462744524364,2.4874590327302153,2.486054409924702,0.0014046228055133447,0.015204860186596773,0.06103703983108044,1418.5182460176627,0.002168997673298947,0.9513383086874344,True,0.9742421270054502,1009,4872,0.01133309511895646,False,False
LPS_vs_no_treatment,LPS,no_treatment,Zdhhc12,976,0.16848364717542047,0.14449917898193876,0.29969404312922426,0.2633191897221566,0.1663093783874762,0.14517518082422362,0.021134197563252577,0.1376585038512407,1.601138864532219,1408.571518872966,0.05733335639417496,0.10957039674465517,True,0.25685923463529436,1009,4872,0.5903048158494903,False,False
LPS_vs_no_treatment,LPS,no_treatment,Tbc1d13,343,0.04558969276511397,0.05849753694581274,0.09759042412092139,0.10717272132030976,0.04726106550924676,0.058761882933654676,-0.011500817424407915,-0.06832102326008953,-1.4163943607227378,1503.077305228483,-0.04749159022074401,0.15686727609979412,True,0.3262202092722455,1009,4872,0.4864891380120085,False,False
LPS_vs_no_treatment,LPS,no_treatment,Endog,1727,0.234886025768086,0.2417898193760339,0.4371326246781722,0.48003580664692236,0.2372795315367794,0.2553804006508523,-0.018100869114072937,-0.11086361171528356,-1.1552805955405465,1502.2197549266468,-0.038757226547090476,0.24815926194570515,True,0.44281134176905457,1009,4872,0.35378126402494514,False,False
LPS_vs_no_treatment,LPS,no_treatment,Spout1,1472,0.22893954410307119,0.21202791461412715,0.42184585460857343,0.41344692260823074,0.23062597884645214,0.22046514865038072,0.010160830196071419,0.023408573207173343,0.6648681509967713,1459.0391064592845,0.022945599776682965,0.5062398995380337,True,0.6881955095618939,1009,4872,0.16228816545361407,False,False
LPS_vs_no_treatment,LPS,no_treatment,Lrrc8a,225,0.05153617443012884,0.03427750410509028,0.08716247445093915,0.06075701975442883,0.04849622127536224,0.033592927124309446,0.014903294151052793,0.2194094707295682,2.022656045953983,1322.939269920909,0.07804050234046557,0.04330947133448004,True,0.1338198185604042,1009,4872,0.8734795632943452,False,False
LPS_vs_no_treatment,LPS,no_treatment,Dolk,574,0.08523290386521293,0.0931855500821017,0.13819522778454915,0.17082350405503482,0.07932617755007368,0.0937519761293905,-0.01442579857931682,-0.18520844277664042,-1.5108324690488637,1574.941176311307,-0.048589061435003494,0.13103174191353775,True,0.28865631556746973,1009,4872,0.5396189360482648,False,False
LPS_vs_no_treatment,LPS,no_treatment,Nup188,1657,0.26759167492566804,0.23357963875205962,0.5063103282234219,0.4749360894646243,0.2723240200480426,0.24728062055819547,0.025043399489847157,0.07665480492449121,1.5331363275100192,1450.3060905655996,0.053232944982113214,0.1254603665496442,True,0.28151848304526433,1009,4872,0.5504930863506353,False,False
LPS_vs_no_treatment,LPS,no_treatment,Sh3glb2,828,0.13776015857284388,0.12520525451559922,0.2341528570555774,0.22609006181167496,0.13265801454205955,0.12558944337531966,0.007068571166739895,0.03523773649406611,0.5953342289735585,1451.1006759864363,0.020659439719509943,0.5517129093748762,True,0.7227841343618189,1009,4872,0.14099138908666967,False,False
LPS_vs_no_treatment,LPS,no_treatment,Miga2,596,0.09018830525272528,0.09482758620689645,0.14911284514122414,0.17268607049279427,0.08470787669848602,0.09496763720448441,-0.010259760505998389,-0.13044159158846116,-1.0415867280956008,1536.9917078933795,-0.034217875613384005,0.2977671319745917,True,0.4982591404477917,1009,4872,0.3025447255233569,False,False
LPS_vs_no_treatment,LPS,no_treatment,Dolpp1,534,0.0792864222001981,0.08435960591132996,0.1319482008569242,0.15007937958556897,0.07383398336367651,0.08356444725370606,-0.009730463890029545,-0.10858344857798026,-1.0532537542723763,1533.3862527069052,-0.034674075440322756,0.29239064552586275,True,0.4916920614696756,1009,4872,0.30830680348072714,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ptpa,3753,0.4241823587710628,0.4451970443349701,0.9562079896982559,1.0708614178048665,0.47560104554619237,0.5182276908077385,-0.04262664526154608,-0.14867636989671104,-2.064425302902151,1499.0978139911006,-0.06939291211159222,0.039149090914526924,True,0.12475850362012653,1009,4872,0.9039298429035056,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ier5l,373,0.04261645193260654,0.06013957307060749,0.062402318713384544,0.09994111388638029,0.03688318651137116,0.05711206473182309,-0.020228878220451933,-0.3000029330586551,-3.033590018062549,1752.0576525969266,-0.08987793907139638,0.0024521385592622177,True,0.014921271606291519,1009,4872,1.8261941642585804,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ntmt1,2423,0.309217046580773,0.3277914614121539,0.6354853589348967,0.7008943408357527,0.3277348399403754,0.3588895990654036,-0.031154759125028186,-0.12291530301142972,-1.7214412731653017,1496.1134996419464,-0.05797312607384395,0.08537749995786928,True,0.21647179881484283,1009,4872,0.6645986739842907,False,False
LPS_vs_no_treatment,LPS,no_treatment,Asb6,1072,0.14866204162537106,0.16625615763547058,0.25872922827430633,0.3247035711464784,0.14334581484927209,0.1719646177737508,-0.028618802924478715,-0.24356094280543503,-2.256064954688379,1578.5054680882981,-0.07241707078293191,0.024202926761645815,True,0.08831610863501509,1009,4872,1.053960074981403,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ptges,481,0.07532210109018822,0.07471264367816084,0.1491734888570992,0.14036260478639545,0.07577356416506242,0.07581520461200839,-4.164044694596192e-05,0.051938117663829844,-0.004246082787946861,1431.6137272300493,-0.0001494218969391712,0.9966127178531231,True,0.9975190383877173,1009,4872,0.001078806731112452,False,False
LPS_vs_no_treatment,LPS,no_treatment,Tor1b,1978,0.283448959365708,0.2672413793103518,0.565632379338003,0.5676164826034683,0.2948950763641588,0.2909715903175908,0.003923486046568003,-0.004293959119755571,0.2272938483739077,1472.1490093399996,0.007774852341483049,0.820226816131329,True,0.9037445725735324,1009,4872,0.04395429783953569,False,False
LPS_vs_no_treatment,LPS,no_treatment,Tor1a,2642,0.31813676907829547,0.35221674876847403,0.6747305565964988,0.7710600818801923,0.3419306953729341,0.3902337519276678,-0.048303056554733714,-0.16907759002740125,-2.596933178911884,1501.5503040131896,-0.08715813616272199,0.009497896061316883,True,0.042872186720468976,1009,4872,1.3678243644853265,False,False
LPS_vs_no_treatment,LPS,no_treatment,BC005624,2585,0.33399405351833544,0.3433908045977029,0.6771343567077399,0.7322362014341136,0.3499630854093501,0.37598276411436654,-0.026019678705016425,-0.09882900159031405,-1.4203010434363417,1494.4776067600355,-0.047881292092890756,0.15572863802690867,True,0.32427958794650996,1009,4872,0.48908038750091465,False,False
LPS_vs_no_treatment,LPS,no_treatment,Usp20,352,0.062438057482656094,0.055213464696223256,0.09816319307174473,0.09492114610865736,0.05722760242749042,0.05353723666535325,0.003690365762137174,0.023798410016265755,0.4653678168252471,1451.0093137917702,0.016150346273124994,0.6417379117333681,True,0.7834483093957055,1009,4872,0.10598965227103481,False,False
LPS_vs_no_treatment,LPS,no_treatment,Fnbp1,4093,0.45391476709613776,0.4755747126436708,1.1003283442499745,1.2302782797081502,0.5164147634005777,0.568932194937185,-0.05251743153660737,-0.14829897101026443,-2.419100043402,1496.4020755524882,-0.08145335062391588,0.01567757280659111,True,0.06291751529718995,1009,4872,1.201228436621331,False,False
LPS_vs_no_treatment,LPS,no_treatment,Gpr107,849,0.13875123885034635,0.12931034482758635,0.286946002334369,0.2505484087317733,0.14290628491924617,0.13345757113571902,0.009448713783527157,0.14251856880940877,0.7221748286573226,1403.0463313866953,0.025971483683143715,0.47030734042558403,True,0.6609826228966109,1009,4872,0.179809957880947,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ncs1,417,0.08820614469772034,0.06321839080459764,0.14902374766246335,0.11117954452655948,0.08303431968560748,0.061880174723715264,0.02115414496189222,0.23781323087579895,2.231431423301609,1350.677987535502,0.08387462072325347,0.02581613409255434,True,0.09214068126669679,1009,4872,1.035548580999409,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ass1,10033,0.7740336967294448,0.7311165845648979,3.06558380351901,2.7827279004788363,1.1417629560820166,1.0731093720288114,0.06865358405320521,0.13503692113961852,2.6435077702528016,1457.030718528003,0.09135787016807462,0.008293208415775627,True,0.03853387868121604,1009,4872,1.4141572742709594,False,False
LPS_vs_no_treatment,LPS,no_treatment,Fubp3,1269,0.20317145688800695,0.18575533661740948,0.38326471838669385,0.37421325518750154,0.20404466784704656,0.19628852750993245,0.007756140337114109,0.0272776825237808,0.525764093450882,1462.5658496501276,0.018101111963206382,0.5991318291580793,True,0.7565254371462953,1009,4872,0.12117646482976273,False,False
LPS_vs_no_treatment,LPS,no_treatment,Exosc2,2321,0.3508424182358779,0.30295566502463506,0.6896946463672898,0.6292221004690359,0.3656116126107584,0.3264412698294671,0.039170342781291334,0.11493662416269541,2.157504494870597,1444.4908791018795,0.07522054472521349,0.03113082547253102,True,0.10579194067373046,1009,4872,0.9755474159893447,False,False
LPS_vs_no_treatment,LPS,no_treatment,Abl1,804,0.1575817641228933,0.11596880131362877,0.30898155705548097,0.22620673107742048,0.15977808844894664,0.12075202985009875,0.03902605859884789,0.32624923508763876,2.934906295896985,1352.404801275592,0.11014480240509832,0.00339280883531374,True,0.019373334497365422,1009,4872,1.7127956229994237,False,False
LPS_vs_no_treatment,LPS,no_treatment,Nup214,3539,0.46778989098117274,0.4275451559934278,1.1622684771009222,1.0337220167469552,0.5453475667120329,0.49550427909121963,0.04984328762081325,0.15495185406057044,2.278749143059095,1425.68239200805,0.0805426556270032,0.02282930358470513,True,0.08440562134749381,1009,4872,1.073628628742821,False,False
LPS_vs_no_treatment,LPS,no_treatment,Prrc2b,1794,0.2824578790882055,0.24281609195403067,0.6478746389309431,0.5155615647976328,0.31212712036658113,0.26187040699179637,0.05025671337478477,0.28089330767440773,2.7474471686726507,1373.3977143407021,0.10123228947929697,0.006084656575391167,True,0.03046894710512192,1009,4872,1.5161425531398538,False,False
LPS_vs_no_treatment,LPS,no_treatment,Pomt1,368,0.06442021803766104,0.05767651888341537,0.10330689907930518,0.10134332490046546,0.06002742044171667,0.05561290410817087,0.004414516333545795,0.014001529210123629,0.5417042952615517,1450.6807999957866,0.018803894456776753,0.5881054161306579,True,0.7493899005562921,1009,4872,0.12529216414084404,False,False
LPS_vs_no_treatment,LPS,no_treatment,Uck1,436,0.07333994053518328,0.06937602627257793,0.11477185735486323,0.11634266266106583,0.06743682121802112,0.06653902615804813,0.0008977950599729917,-0.010513230006428776,0.10501757861022894,1471.464867132554,0.003593892306942285,0.9163761729026728,True,0.9573673709549162,1009,4872,0.018921378249212015,False,False
LPS_vs_no_treatment,LPS,no_treatment,Swi5,9727,0.7502477700693848,0.7479474548440475,2.5604631094713386,2.73355960989659,1.0496980893759111,1.0862245378071902,-0.03652644843127906,-0.09093815394316462,-1.4996416812470286,1484.8634075347352,-0.05086930403729237,0.13391982083423398,True,0.29274181292091117,1009,4872,0.5335152419532604,False,False
LPS_vs_no_treatment,LPS,no_treatment,Golga2,612,0.11496531219028705,0.09400656814449908,0.21952707690907497,0.17064919696856684,0.11270501999139153,0.09331014620843528,0.01939487378295625,0.23951408366234003,1.6991468628594892,1364.2664272359978,0.06310088136175772,0.08951949680328365,True,0.22274804941956258,1009,4872,0.65218609034397,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ciz1,904,0.1704658077304254,0.13115763546798057,0.3227470772933444,0.2588813182332329,0.17209829020676617,0.13543917395098173,0.03665911625578444,0.23628795562961402,2.6896778408676414,1379.0150652299515,0.09863488560370869,0.007238376649371317,True,0.03477027081162817,1009,4872,1.4587919267588545,False,False
LPS_vs_no_treatment,LPS,no_treatment,Bbln,3590,0.5341922695738401,0.402093596059111,1.40422641937294,0.9280484659732353,0.6427552462088504,0.4583516460229549,0.18440360018589547,0.549113460831334,8.17884990906345,1362.994304718678,0.30407396610156057,6.49767649666493e-16,True,4.9320725476840265e-14,1009,4872,13.306970543830742,False,True
LPS_vs_no_treatment,LPS,no_treatment,Lcn2,308,0.14866204162537106,0.011904761904761897,0.41470058982112085,0.028396808858119644,0.17769368955244197,0.01244477121721749,0.16524891833522448,2.003124089274343,11.342838413289769,1038.7468023615654,0.7467844884654561,3.3918234909689725e-28,True,6.945350194879489e-26,1009,4872,25.158305851601032,True,True
LPS_vs_no_treatment,LPS,no_treatment,Ptges2,1402,0.19920713577799706,0.20545977011494773,0.35348566937969406,0.39908756419607316,0.19673476901562922,0.21396082597728153,-0.017226056961652303,-0.13823599573634332,-1.203958295174146,1522.877869124307,-0.03988290216365245,0.22879279730564267,True,0.4201294223725096,1009,4872,0.3766169030214381,False,False
LPS_vs_no_treatment,LPS,no_treatment,Slc25a25,1013,0.1605550049554007,0.15455665024630724,0.29027006887902873,0.31647909217895953,0.15915815609959635,0.1628825827175298,-0.0037244266179334573,-0.09377125024454243,-0.280572412760301,1504.9384562217676,-0.00939666925944448,0.7790769419162447,True,0.8755293520832845,1009,4872,0.05772928963293754,False,False
LPS_vs_no_treatment,LPS,no_treatment,Eeig1,424,0.08820614469772034,0.06424466338259435,0.1765850459387707,0.12214429389749973,0.090919577341429,0.0639032668308232,0.027016310510605795,0.3162260726474271,2.6154133131407984,1317.4265364168841,0.10146272722634997,0.009013743023042848,True,0.04112846119834542,1009,4872,1.3858575391066552,False,False
LPS_vs_no_treatment,LPS,no_treatment,Dpm2,2426,0.3042616451932605,0.3259441707717599,0.6059554435169422,0.6859677488435869,0.3195533877840822,0.3557943693479237,-0.03624098156384148,-0.15489298414108846,-2.03946711444315,1506.0486968136515,-0.06825685040370379,0.04157765736303895,True,0.1302352447817709,1009,4872,0.8852714693555104,False,False
LPS_vs_no_treatment,LPS,no_treatment,St6galnac4,6368,0.60158572844401,0.6102216748768604,1.7248251361834248,1.793068741242172,0.7642472111045163,0.7880317004005436,-0.023784489296027278,-0.05296857482936526,-0.9928518724697172,1461.2806952742671,-0.034212142492279864,0.3209465189144874,True,0.5243841439082697,1009,4872,0.28035044878449544,False,False
LPS_vs_no_treatment,LPS,no_treatment,St6galnac6,940,0.16154608523290317,0.14018883415435227,0.2980709042465916,0.270980367813755,0.1617132742609274,0.14381212455957293,0.01790114970135448,0.10168258416711412,1.35129831101628,1422.8740559844741,0.047862080926544044,0.17681469976806471,True,0.35246851515911476,1009,4872,0.45287967102252474,False,False
LPS_vs_no_treatment,LPS,no_treatment,Fpgs,1466,0.22001982160554895,0.210796387520531,0.40336113068847823,0.41758838283764455,0.2185872860099374,0.2212346185699742,-0.002647332560036797,-0.040211420144733036,-0.17616361527847654,1488.575296739606,-0.005961314569533659,0.8601893664627712,True,0.9254603337860093,1009,4872,0.033642190835473325,False,False
LPS_vs_no_treatment,LPS,no_treatment,Cdk9,2502,0.32309217046580796,0.3351806239737297,0.639772982268447,0.7218849626262094,0.3363490602485245,0.36806984606921844,-0.03172078582069393,-0.1518538654678328,-1.7617839635313506,1515.4268155888603,-0.05862471003926518,0.07830741142792497,True,0.2031516669484029,1009,4872,0.6921796097465145,False,False
LPS_vs_no_treatment,LPS,no_treatment,Sh2d3c,280,0.06640237859266598,0.041050903119868594,0.10746927475213419,0.06769725297475193,0.062469481962182785,0.03840592209104413,0.024063559871138653,0.30703863925118513,2.9918798092192533,1290.123173020504,0.11941260317758351,0.0028253143575038345,True,0.016718342014664826,1009,4872,1.7768067944559391,False,False
LPS_vs_no_treatment,LPS,no_treatment,Tor2a,1494,0.25371655104063306,0.2093596059113355,0.47186434544107836,0.3957072285757493,0.2560656593793126,0.21476360763251018,0.041302051746802404,0.20618466244981296,2.6225928658089948,1403.0169875439392,0.09431816056948833,0.008820845372859201,True,0.040536296194167674,1009,4872,1.392155935364745,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ptrh1,1437,0.2418235877106033,0.1980706075533709,0.43803500125937606,0.3856701956307896,0.24097553091524473,0.20664275130857807,0.03433277960666667,0.14772307425151515,2.240232762946347,1426.589554093059,0.07912790164702853,0.025229261819216788,True,0.09063388425875309,1009,4872,1.0427094072298908,False,False
LPS_vs_no_treatment,LPS,no_treatment,Stxbp1,868,0.13776015857284388,0.12889983579638764,0.26479670678322925,0.2534954124278906,0.13709007395315095,0.13297921254184536,0.004110861411305594,0.0454012133418587,0.3256108617174785,1448.5564096411308,0.011319653668573328,0.7447658199070357,True,0.8557159884307951,1009,4872,0.06767035345841124,False,False
LPS_vs_no_treatment,LPS,no_treatment,Niban2,1466,0.25371655104063306,0.19909688013136767,0.5126414004529827,0.40771826281564855,0.26730378878682726,0.21138786605077328,0.055915922736053975,0.27101470791812093,3.3877849011423034,1381.8132558849125,0.12394575347913134,0.0007244084621661775,True,0.005551276335398775,1009,4872,2.2556071535091053,False,False
LPS_vs_no_treatment,LPS,no_treatment,Lrsam1,343,0.07135777998017834,0.051518883415435084,0.1508053712580257,0.09309349000833671,0.071280420374274,0.05143181617851905,0.019848604195754946,0.37726871948056806,2.0891164096261754,1291.152830742156,0.08328825623946455,0.03689263698151971,True,0.11982028647298672,1009,4872,0.9214696464090771,False,False
LPS_vs_no_treatment,LPS,no_treatment,Rpl12,66507,0.9643211100099245,0.9737274220033705,19.624390416549993,18.062429373183512,2.8860679958692046,2.831346452186182,0.0547215436830224,0.11902352657848358,2.3720134392171692,1346.3678804504577,0.08950947957146808,0.017831379014485352,True,0.06965629646075577,1009,4872,1.1570396201651145,False,False
LPS_vs_no_treatment,LPS,no_treatment,Angptl2,600,0.13776015857284388,0.07963875205254507,0.24519254796225975,0.14815354425562816,0.13386062242168478,0.08006434231794514,0.053796280103739644,0.47616825977526356,4.554840470236968,1292.371106525694,0.18135212614510077,5.737424628726268e-06,True,8.606136943089403e-05,1009,4872,4.065191747591729,False,False
LPS_vs_no_treatment,LPS,no_treatment,Zbtb43,416,0.0792864222001981,0.06465517241379304,0.1458720920700272,0.12559076395153154,0.07782537919658832,0.06616172846782996,0.011663650728758357,0.12419998715412732,1.2231438239430648,1403.189099500499,0.043982826386487366,0.22148075354462732,True,0.4107283140186275,1009,4872,0.38644535753543946,False,False
LPS_vs_no_treatment,LPS,no_treatment,Mvb12b,1170,0.22299306243805636,0.16481937602627508,0.4314518819886865,0.3160119521592845,0.2284301015107572,0.16834396780446634,0.06008613370629087,0.35331409702712063,3.9371866042602868,1350.0886510807343,0.14806926279227875,8.66473980849389e-05,True,0.0008965103879411127,1009,4872,3.04744467386603,False,False
LPS_vs_no_treatment,LPS,no_treatment,Pbx3,721,0.133795837462834,0.10098522167487674,0.26895216570725905,0.2108327002346989,0.13706366661330083,0.10747609111701913,0.0295875754962817,0.24729549819431315,2.32704762398106,1368.136201909896,0.08612957292194975,0.020108066809940817,True,0.07644711928390711,1009,4872,1.1166388752310548,False,False
LPS_vs_no_treatment,LPS,no_treatment,Mapkap1,1805,0.279484638255698,0.2440476190476268,0.5724127332192219,0.5272987009940503,0.2910247314468319,0.2641455298637056,0.02687920158312629,0.10019446946087358,1.553883907347015,1437.6170207781327,0.05444337653614424,0.12043221361582325,True,0.27405968125014146,1009,4872,0.5621548517225945,False,False
LPS_vs_no_treatment,LPS,no_treatment,Gapvd1,3161,0.40336967294351034,0.39121510673234655,0.9388426851764375,0.906936511465136,0.4574512034987422,0.44384884403791075,0.013602359460831437,0.045004476890492084,0.6585601111698518,1444.9643547999956,0.022952708330405018,0.5102832015404581,True,0.691450229234185,1009,4872,0.16023907505845603,False,False
LPS_vs_no_treatment,LPS,no_treatment,Hspa5,60131,0.9623389494549195,0.9876847290641286,13.981688717151854,17.792366533789966,2.5063317849819624,2.802546153885541,-0.2962143689035788,-0.3455238615200561,-11.968268343693186,1268.3416992543387,-0.48954029853419206,2.368262463795693e-31,True,5.487513419400283e-29,1009,4872,28.260624404706203,False,False
LPS_vs_no_treatment,LPS,no_treatment,Rabepk,1519,0.24975222993062307,0.21633825944171364,0.44727684826480635,0.42347769449852624,0.24732614649555537,0.22523779478742237,0.022088351708133003,0.06414276185492826,1.4254766180269558,1453.3139796341243,0.04939078792319777,0.15423420718825723,True,0.322496365303397,1009,4872,0.4914751757188637,False,False
LPS_vs_no_treatment,LPS,no_treatment,Fbxw2,1419,0.21010901883052424,0.2032019704433548,0.39885404964571397,0.41715172320520316,0.21131678220468944,0.2172026934097588,-0.005885911205069372,-0.051969817750086994,-0.3902793513588922,1491.7812922925195,-0.013179768491789668,0.6963857096875565,True,0.8241500233600719,1009,4872,0.08399372472652004,False,False
LPS_vs_no_treatment,LPS,no_treatment,Psmd5,1505,0.21902874132804648,0.21756978653530978,0.39060623705960795,0.4334049411730209,0.21547216423977644,0.22839532891659065,-0.012923164676814203,-0.12066561434953942,-0.8666208687898862,1516.1003522772858,-0.028825671391062697,0.38628690347138894,True,0.5860193289223948,1009,4872,0.232088059227819,False,False
LPS_vs_no_treatment,LPS,no_treatment,Phf19,566,0.0931615460852327,0.08723316912972076,0.17338339157453173,0.17013201865016828,0.09224334682251652,0.08944563599492136,0.002797710827595154,0.017260947751837487,0.26641680191296024,1452.8714254860488,0.009233822571454995,0.7899560310805043,True,0.8829097300918812,1009,4872,0.05408369701929545,False,False
LPS_vs_no_treatment,LPS,no_treatment,Traf1,600,0.10109018830525246,0.08661740558292273,0.18960178040810552,0.16226946749682836,0.1011791956151523,0.08810066192526246,0.013078533689889843,0.1430206080026685,1.200645773965481,1392.4608276532917,0.04354496465496062,0.23009284139283664,True,0.42146192395754667,1009,4872,0.3752416546384596,False,False
LPS_vs_no_treatment,LPS,no_treatment,Cntrl,3302,0.4192269573835503,0.39532019704433313,0.9791516412418247,0.9280551974731585,0.4727857108640934,0.45214347929952003,0.020642231564573343,0.0699798784672213,0.9913090152848891,1447.1688223388117,0.03449600329699683,0.32170042716077,True,0.5249392626298331,1009,4872,0.27989094312863244,False,False
LPS_vs_no_treatment,LPS,no_treatment,Rab14,4322,0.4915758176412327,0.49220032840721645,1.2054299432755224,1.231761946424726,0.5754048290345298,0.5861494754455422,-0.01074464641101236,-0.028811185909705057,-0.4888150932014676,1464.846717572807,-0.01680291515408323,0.6250457846878714,True,0.7734019300416959,1009,4872,0.11159474847007451,False,False
LPS_vs_no_treatment,LPS,no_treatment,Gsn,1592,0.25272547076313057,0.20402298850575223,0.5431583834921561,0.43727656679277005,0.27267981056602697,0.22239554221860677,0.0502842683474202,0.25950914126640184,2.941719736190443,1383.8613660485767,0.10744329781498738,0.0033182529330001475,True,0.01904642573342001,1009,4872,1.7201865123712934,False,False
LPS_vs_no_treatment,LPS,no_treatment,Stom,1147,0.22893954410307119,0.15927750410509245,0.44752995129004564,0.31295979226068205,0.23307832241779325,0.1652693802802844,0.06780894213750885,0.4069365651872213,4.405260603676978,1343.628303458681,0.1666548679472677,1.1405034977504144e-05,True,0.00015666354598584085,1009,4872,3.8050320476858226,False,False
LPS_vs_no_treatment,LPS,no_treatment,Ggta1,1005,0.20218037661050448,0.14018883415435227,0.39107669211525853,0.28775551138084704,0.2069954815097619,0.1470776534976659,0.059917828012096,0.3408010625632291,4.075579147775583,1355.6233621391864,0.15251251362871882,4.8564845295818196e-05,True,0.0005496317002952175,1009,4872,3.2599282270652035,False,False
