gene,N4,A2,Y3,Q4,T4,V4,G4,D4,Q4R7,Q4H7,Q7,E1,CATNB,LCMV,TB,MCMV,multi_peptide,no_interaction
Tcf7,-0.5788769178997005,0.9837633667428837,0.018463037156375102,0.8004448714629014,-0.8600839808609031,-0.07573365540090572,-1.7594473579646506,0.4214998869009112,-0.32227433525584986,0.3092737877451678,-0.2900967509367414,-0.11187093009805647,0.6473643922164556,1.0161156586691606,0.6144262544218289,-2.7625608998931246,0.5390289373185561,1.4105646356756918
Lef1,-0.6706922397617754,-0.8668181342801676,-0.6053637674577653,-0.655137537530071,-0.4278169485729787,-0.5022719043292644,-0.34596092100359577,0.18629185394489536,-0.6099064848582983,0.21455065762985745,-0.49219993361079356,0.04860008271179279,0.44423428060825104,1.6759337234588254,1.289366716518451,-0.4021679269127003,-1.1948753059785768,2.914233789423909
Il7r,-1.4324288643739482,-1.0594215070356188,-0.7923085224612217,-0.7506293886569576,-0.5413904243684852,0.12678949365722644,0.267271180938558,-0.04112280259681802,-0.05574052345283534,0.1273671396109991,-0.22165264994052888,1.216848781893742,0.8632453547426887,-0.5664487284515948,0.588113152172082,0.5714434881941701,-1.2138838089899024,2.913948629118444
Bcl2,-1.464654252811872,-1.4815779802025302,-0.8621181505641583,-0.9691605736885449,-0.6749862658476443,0.2794830766773395,0.5951667046066544,1.011621379263218,-0.906725738713381,0.09529941882269369,-0.2387707875121399,0.8124509190701132,0.758566468275492,0.977378582100853,1.2639634950953365,0.5051233723300161,-1.445745603530421,1.7446859366289769
Klf2,-1.0670728146292374,-1.2374617075690917,-0.8426140038947066,-0.6644436862769361,-0.4731241094204548,-0.10463771617773802,-0.13865379484544893,0.8976320520309673,-0.09052512695772474,-0.2450321406127159,-0.3564724539214103,0.6254665665422221,0.5554482723931229,0.818373200291989,1.0378509710037647,-0.3980313673415064,-1.2680564047546259,2.9513542641395314
S1pr1,-0.8243082801578806,-0.67727539416253,-0.4841640268793569,-0.8369204699007655,-0.5345476136251961,-0.489975166483212,-0.3145042535006899,0.6100415705627501,-0.5355597534466563,-0.5047787596849996,-0.02510996602287356,0.5919586524228084,-0.1676399059122671,0.3030522977789574,1.1038952759724558,0.7247256918600582,-1.2110479466725736,3.272158047851969
S1pr5,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,4.115474881684644,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,-0.25773036754964335,0.00821099910964945,-0.25773036754964335
Satb1,-0.5896450485226793,-0.6803371450901535,0.19484147787791414,-1.1082492495299752,-1.546024067740182,0.6274315464536745,1.187522457181215,0.7514139322648123,-1.185393909683903,-0.1083512962221375,-0.5644807525444862,0.555112239341412,1.2259640975880766,1.072846627988805,0.3876755382212675,-0.5644771222758721,-1.5511144303906657,1.895265105082861
Ltb,-1.5274404471273504,-1.2717677293343264,-0.8231631280902207,-0.8074640745556008,-1.0139705810130157,-0.026384067839042465,0.8870998024326486,0.7613037555098342,-0.6052721577011548,-0.026387983582231985,-0.5429150661917859,1.1401191846708583,0.9813833466459008,1.1567778749828532,1.1374234751808145,0.4179526530244264,-1.4319210663938908,1.5946262093812842
Cd27,-0.5507709663573764,0.09490499758968553,0.6630693627969789,-0.04260299326621358,-1.050177472630241,0.6724412636389973,0.4000234900344885,-0.09069881954966255,0.752039155877556,0.03670030660330299,1.223693129233414,-0.7188141806719552,-1.6726096157215706,1.341360082565172,-0.5965013607989103,1.873119592095199,-0.2310889862390753,-2.1040869851998036
Cd28,1.6391984365100485,1.8451605682739873,1.3244359555010077,0.7094243459436306,0.6058709786059829,-0.3697781858386274,-0.37703021460936276,-0.28313891581520223,0.48971901216978414,0.23717207305187535,-0.060649753730846426,-1.2553914512026778,-1.0458036370147725,-1.0406130885455234,-0.941525265976892,-0.69344121593679,0.8727440439543162,-1.6563536853399476
Cd44,1.8264965366691623,1.2624802954016128,0.7952804044366529,0.6286967316860991,0.5686854820560183,-0.2613916520627754,-0.7121261742703209,-1.3376838002344045,1.0305141581580781,-0.010697777048228559,0.48208262590070133,-0.5744212146919506,-0.9825818201298883,-1.3204063624403997,-1.747532861592232,-0.3806466100263754,1.247847760387819,-0.5145957221995668
Ly6a,-1.528825849648396,-1.5493877723975111,-1.1646787220553463,-1.0737965430098837,-0.9169606329561123,0.5962907213235499,0.6701085784070877,1.11251195688104,-0.34231474831968567,-0.11700423373525314,-0.2777131719796928,1.0985400342061062,0.5192042159896744,0.9751965606531527,1.5720060091036698,1.1526505193395127,-1.1280545297029065,0.4022276079009953
Ly6c2,-1.2685696545944407,-0.6358840013516691,-0.9845125153394876,-1.3063385233908738,-0.8349509016730425,0.7839341850206799,1.2428441533946253,1.6704666538446313,-0.6459745380125896,-0.5845704397282275,0.2147511928650635,-0.34996776433538335,1.3312521354580262,0.8608995049680813,0.5350955072354416,-0.3889679797145481,-1.1836081155909237,1.5441011009446353
Cxcr5,-0.36972788603107887,-0.8561939918652486,-0.6282090310650372,-0.7753276714383401,0.08374107800625546,-0.2609614014812769,2.3026548662141813,-1.1117314019029048,0.6256297061719194,0.11552751006515637,1.7744614547108832,1.7127417487514565,-0.3177149976660827,-0.8116302021006498,-1.0849585448309733,0.25809371799122105,0.31029924179004803,-0.9666941953195276
Bach2,1.145327754154605,1.0725542932774605,1.2032015411897357,-0.5472510977905646,-0.09718757379495802,-0.8025736758245287,-1.291642417413692,-0.4564313607923725,0.04971879259424196,-0.2859224652469695,-0.9918929075848995,-0.4670408522673426,0.6774077140349949,-0.062211493069864926,-0.11061133654884751,-0.36214273072651487,-1.3967523874168286,2.723450203226334
Cd69,-0.6741366633107065,-0.5102303608921003,-0.9962464085583507,0.2617798774777264,-0.6595672331415702,0.17733444114971905,0.2982805646281717,0.6231390660443422,-1.3839096429025797,-0.569488806413647,0.34417354540715606,0.7401733669655398,0.40875483029162424,1.9790035191762192,0.0358996038372964,2.3205326388308336,-1.0641498882044693,-1.3313424503851987
Il2ra,0.16871742095469305,-0.42835193917769615,0.6550698112505959,0.4735735219280738,0.9744085449557707,1.1128917125434956,1.4330210529177863,0.08999542202292218,-0.43969159575889466,0.6394956607730181,0.04188740665921992,0.07218903766481581,-1.09803354482206,0.842244509978071,-0.7705335992922774,-0.9026987784185576,0.12520430629022328,-2.989388950469183
Il2rb,-1.5846597622721061,-1.0808072759841885,0.0189508831191795,-0.047043665430218595,0.3997110247008062,0.4872694776596545,1.9077404943667933,0.28065466873184464,0.1798515281578405,0.5252294052310196,0.7804769609539869,1.0199494891499046,0.8210918138756556,-0.9256163139833575,-0.3319164794727794,-0.6207509173010606,0.5922322266308058,-2.4223635581337946
Icos,-1.447144847627612,-0.9254821682535069,0.056910064863632516,-0.29304965673045874,-0.660824386087867,1.6560646164962718,1.7601427956150282,0.09225910490391613,0.2782854746948741,1.9651529678145914,-0.9247226894013042,0.2894627006678686,0.8478613404340545,-0.7711743394555158,0.3088204328590605,-0.33914917802010697,-0.45699251522297984,-1.4364197175499482
Cd40lg,1.627179609254708,0.38447196853401994,0.6407901042462988,0.5465516855106589,-0.09584069956754483,-1.0003233226578065,0.9361618509038906,-1.4179456696437467,2.3176883611840244,-0.6173328688585183,-0.044176886896765986,-0.9931363622353717,-0.18530815804729328,-1.3062165982882805,-1.2530236469058749,0.24018390805787648,0.5921793127699041,-0.37190258736017845
Tnfrsf4,0.8892891706816519,1.0564186397568769,0.23810706406330215,0.7392395440333642,1.2081984542685742,-0.7091621937918657,-0.6973544029907806,-0.6278323994606465,-0.4575734907788109,0.20921170566982286,1.263613807277048,-0.4316707618036933,-0.8732410947078041,-1.1321716952913288,0.49417611384234295,-1.751570477629831,1.885607497612336,-1.3032854807505554
Tnfrsf9,0.7885525050881514,0.49787930510818673,0.5383797539385161,0.8205276642664219,0.49253183633667175,0.5774919687895391,0.7577760816926256,-0.6436903011763915,0.550144611074493,0.5398818997550814,0.15151386267465586,-0.44622306669125494,-1.2267001333392857,-0.40500507974585476,-1.5338266739252158,0.23470037717543402,1.1871289590608838,-2.8810635700826657
Tnfrsf18,-1.0708559334264136,-0.5599535522064926,0.0374777290164434,0.7851388269349452,0.509196524764949,-0.18798271457300644,2.6044672373585915,0.4720244419220543,-0.709939788505636,0.6392605990223866,-0.22695986387267383,0.22201809463095012,-0.05034693297809728,-1.2471381378589854,-0.16227605385027746,0.2931628568106513,0.9122220771622631,-2.2595154103516624
Tnfrsf25,-1.1700172213120945,-0.6397140085584063,-0.7014690459944543,-0.7350623982947018,-0.8479359030501247,-0.2252730574193171,-0.6689173101782865,-0.42913090473822885,0.16587579119634266,-0.5100393991079039,-0.006384614968148539,1.5222366868470047,-0.13181418019747587,0.5138906119429786,0.5781485721460696,3.008462505828832,-0.7211482507010334,0.9982921265589502
Cd226,1.8726844604938164,0.9856256410897425,1.6637251865044913,0.9343527619686204,0.6416030835575912,-0.4759975240893154,-1.0098290022794614,-1.4376992715393906,-0.18905304340653997,0.2935198015464796,0.4908317702889446,-1.2360584966827732,-0.5963843094156475,-1.3042749121962531,-0.3874658304577647,-1.2462990208850564,0.5454582600106943,0.4552604454918266
Nfkbia,-0.17610001847648707,-0.048220744356259046,-0.7641914977609452,1.067962709451439,-0.6717057804198263,-0.767077820609452,0.5297119387087078,0.18748343531486938,0.6418453071816669,-0.4434705780501537,-1.3996833809622053,-0.3030342457869127,1.5691948816086503,1.1940304915242508,-0.8403262601432968,1.8227982844163073,0.43157878980301523,-2.030795511443375
Nfkbiz,-0.8860212269970931,-1.3784855454063638,-0.6504747097363694,-0.11219825557839055,-0.06559792195015596,0.3417581926589202,1.435467840045707,0.2922592165447566,-0.8421068119952563,-0.217369678130168,-0.8919670454708695,-0.4545384947196329,0.025729655743177187,1.3125253916287347,0.24233031431448765,0.40233373745885354,-1.2596732986620809,2.7060286402517377
Nfkbid,-0.6811341110562632,-1.1743951796283483,-0.878000163383388,1.0256454143316427,0.9629570953699956,0.34276163612383814,2.2114036376100947,-0.14534567522529493,0.26680354354785796,0.6900087680934943,0.1229444919597715,-0.41602323910255207,0.130089696605332,-1.1237480214378595,0.31462923292030326,0.30805775838891347,0.4801745279159984,-2.436829413033539
Rel,1.319081515279139,1.553666099600679,1.8442539222567578,1.2180566777857649,0.3286518902505683,-0.5835758430186907,-0.5940538301556831,-1.0300865753875887,0.7574301901208799,-0.6000816254933491,-0.5357609575949129,0.45701819997605103,-0.4777743257209968,-1.527930164706936,-0.17627994769398106,-1.6610925579166218,0.22391504443168955,-0.5154377120127754
Rela,-0.1814526415359921,0.5088791402750522,0.7602628680996621,1.7327649953230744,-1.6727359777916442,-0.9711843587648167,-0.04364168844009801,-0.6485421771909095,-0.7140909699743138,0.9376707519491169,0.6695350202176988,1.1570128362955294,0.13269337603117104,-0.31483409148915775,-0.5320321078249942,1.3098275532280694,0.03120277795985477,-2.1613353063673144
Nfkb1,2.7734224623364114,1.1055695285084945,1.124024624555831,0.3860306611461231,0.3204687766687736,-0.598082990437604,-0.2511068527695677,-1.3650117635596257,0.4827758972163391,-0.25789401686113383,0.3151125028648319,-0.6589914754081414,-0.7433866744504117,0.16113712087515283,-1.4634393068511204,-1.3009955466656993,0.127060288311055,-0.15669323547972064
Nfkb2,1.1614441191493732,0.756370481129467,0.859608732560669,1.2458665464126797,-0.13785942306232313,-0.851411078999863,-0.6653412779629388,-0.5133495767631371,0.6884569951061713,-0.4019230493440065,-0.14143613968221858,-0.08721391006018836,-1.3102160031205614,0.38998760555858425,-1.5709279745314113,1.5254572268918982,1.0365613262728506,-1.9840745995550448
Jun,-1.0638393346850235,-0.5432107174903211,-0.38536634509539164,-0.7339971294268007,-0.9674304003975538,-0.17840076365024846,-0.126291442178987,0.5825336553592134,-0.20698005687754567,-0.9622668220730437,-0.7065271226443336,1.0910562342744556,1.3123170502759027,0.4915386392272115,1.9563462806492475,-0.4541686074885959,-1.2120095414440812,2.106696423665892
Junb,0.6208611673374486,-0.2547775974507036,-0.8657679800847284,0.7988408845434549,-0.038738511647248126,-0.33402996790773176,1.3462697641915402,0.37317841012521236,-0.17315644821402693,0.3639442765558932,-0.6020861434923671,-0.7348556265626562,0.37509141945297125,1.022605349868595,-0.42373971523311615,-0.10306224975100296,1.6294842030985044,-3.0000612348300484
Jund,-0.5776504309137223,-0.6306071460264198,-0.3249238563366039,0.3856607832516557,-0.10407122000663721,0.35824759587224875,0.23471789781389324,0.6357065423439728,1.2431470789647687,0.23234262981989715,0.1300315075118898,0.18815343020724348,0.26689738355184983,-0.11352500487094948,0.4085465328109598,-0.8476804508927387,1.7766354228904082,-3.261628695991698
Fos,-1.0165076503427977,-1.2715460267354097,-1.105162280141452,0.8838914341633638,-0.2799870214075817,0.03189631173110303,0.7702807067761871,-0.37048625355554093,1.153581228667317,0.1193127094911032,0.9181381590309635,0.8552021998590916,-2.271115303188461,1.126422202564997,1.45719124094852,-0.8363363011843946,0.3387222199830433,-0.5034975766600462
Fosb,-0.6652472189510745,-0.9080172194277969,0.9007939370357874,0.7591147866102866,2.1239368648174928,-1.1451289380705578,-0.17398832118024576,0.9802416292990301,-0.20778216119407783,0.4392496882455357,0.7314495443157467,-0.06409961508391014,0.01449371603624028,-1.7486999571679869,1.226453715043709,-1.7486999571679869,-0.3018415040101453,-0.21222898915004673
Atf3,1.8942846963921018,1.238951987830002,1.3574685423032196,0.4059521980888456,0.9665279461708463,-0.7719392828789297,-0.06843125181361172,-0.5951173511144067,0.22297313613446904,-0.2842886726514618,-0.093373091853841,0.026980037308651148,-1.1705367882369897,-0.05781120299174239,-0.838937840561961,-1.8546172180169451,1.0860792669144221,-1.4641651110226728
Dusp1,0.0915000284400228,-0.09035622195292056,0.45649490298568557,0.45760865488894714,-0.6151301443437674,-0.12419275554995755,-0.11096623270966119,-1.2595627679205161,0.15620541150588985,1.3114933887373326,-0.11294625291169501,0.921616346093579,-0.5911060707740253,-1.6912798277009855,2.7801107458641976,-1.4192629540177255,-0.0960453175337967,-0.06418093310060793
Dusp2,0.01566407191009137,0.5564609308677403,0.02397141086410756,0.6722060494373832,0.11009152292474943,0.08541437067494427,0.9145757874309763,0.3188750817440235,0.4637323635344879,0.4325002072843613,0.4336342410342791,-0.7105668076503698,-0.21816718649255976,0.45427437759727474,-0.8748572384903822,-0.22488326662423896,1.130096373502151,-3.5830222895490245
Dusp4,1.6556883855648608,1.4901211411344357,0.8111160260025703,1.0762674691884033,0.5247186901079616,-0.8622996425735409,-0.6250316504241106,-1.105471111663459,0.704898368100835,0.14202109158071152,0.6557737794059642,-0.5677334581850121,-0.9997914303154882,-1.2458574133047071,-0.9927418222836214,-1.000338097133608,1.3367284651639377,-0.998068790366128
Dusp5,1.2442761230556607,1.1522251496397342,0.8575982421255814,1.071925804521297,0.40996855943753924,-0.03821514172070942,-0.3544458960331271,-0.20974765083276656,0.7780247531563876,0.048178406569997834,-0.1989914167161874,-0.1970684438932512,-0.48631206197750454,-1.0195835749489617,-1.0368409054711158,-1.0113215733642245,1.5361007545732095,-2.545771128121551
Gzma,-0.27559217529242525,-0.7170806320573588,-0.5539356974845971,0.8412414765463571,0.6765504699463563,-0.02071812689311094,-0.7170806320573588,-0.7170806320573588,-0.7170806320573588,0.3446634570075918,-0.7170806320573588,-0.7170806320573588,-0.04436155792830389,-0.7170806320573588,1.9111929949875848,-0.7170806320573588,-0.06808795080997472,2.9256921663793913
Gzmb,-1.4493723935387615,-1.7973501878999298,-0.7026883377317448,-0.2357694666798213,0.833793421544392,1.2328954560186096,1.4645117113007389,-0.42993303119099546,-0.40162946637478564,0.7813580689336622,0.5652989257112214,-0.1376586135684965,-0.5777344381446498,0.5447809298521691,-0.010941115217079436,1.1650225160223984,1.0129176109775198,-1.8575015900144518
Gzmc,-0.61207651510611,-0.020261561446359055,0.22338514436323675,-0.3021808717385728,1.3173172094002734,-1.069079836843194,-0.7618076426812354,0.10922646386018607,-1.2614090037446284,-0.09005916497469935,-0.4930246661063147,1.688799389849162,-1.4741339565574696,0.027806530682344285,2.3124012084957215,1.153642631953102,-0.06871984312091216,-0.679825516284529
Gzmk,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,-0.24253562503633297,4.12310562561766,-0.24253562503633297
Gzmm,-0.5448058334130905,-0.4428522518283112,-0.5461770258627426,0.23484988573975688,-0.5987328079476658,-0.22191810598249548,0.45451387312843955,0.17703392750101254,-0.5865252999303021,0.30313566455760166,-0.06866412429070533,-0.32123587599866193,0.18026294915168575,-0.792115479038235,-0.792115479038235,3.825686609276178,-0.18927413791140543,-0.07106648811282405
Prf1,-0.10284703247675842,-0.10366909772262166,0.18721666489315483,-0.0054641165023775334,0.33950891155877705,-1.12112234844941,-0.5042533292259814,-0.3487898003687334,-0.24899789257144758,-1.330428258577936,0.1339495364717967,1.45520056601776,-0.9157294431815683,0.6446808698116158,0.3344891073600343,3.016035730557086,-0.10528623310854188,-1.3244938344848511
Nkg7,-0.05471225326470502,-0.04360628894812663,-0.03651356843887938,0.11529350595015893,0.45454041798197453,0.1630471977654926,1.5187770420543014,0.6263896529959347,0.11051340026881548,0.8932974318966551,0.4363522587112824,0.12735278483168594,-0.9151350350333584,-0.8577918106660373,-0.24477295413572442,-0.3660626850659059,1.3177020995614386,-3.244671196465008
