contrast,treatment,control,gene,total_counts,pct_treatment,pct_control,mean_norm_treatment,mean_norm_control,mean_log1p_treatment,mean_log1p_control,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_treatment_cells,n_control_cells,neglog10_padj,in_top_gene_heatmap,sig
IFNg_vs_no_treatment,IFNg,no_treatment,Dnttip2,12717,0.6939055010271965,0.6993021346469933,2.3014083796228206,2.3561053524983984,0.9536771921852659,0.9678722972629761,-0.014195105077710157,-0.03249167836580607,-0.9468481152305576,9155.065069433418,-0.019710190340342392,0.34374116992673526,True,0.5769773125856418,4381,4872,0.238841263469187,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Fnbp1l,1533,0.13444419082401143,0.1518883415435156,0.26311490207341215,0.3325110974641253,0.1395169407678068,0.16418312907400223,-0.024666188306195436,-0.25231101129522027,-3.04417585348486,9250.820745846957,-0.06301310469226012,0.002339743132943616,True,0.01735410515444967,4381,4872,1.7605977753376596,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,1810037I17Rik,6386,0.485733850719005,0.4636699507389097,1.197859874530162,1.1255533907128947,0.5741417209181796,0.543799992436596,0.030341728481583563,0.08270129294962314,2.3120362677168904,9121.34934890836,0.048171965727944896,0.020797845823210308,True,0.09165351348155636,4381,4872,1.037850881968487,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Usp53,589,0.06505364072129664,0.05849753694581274,0.12325283424400499,0.1146850083038433,0.06618562730276109,0.06020530336539657,0.005980323937364522,0.0564570411017672,1.1193875763041068,9086.115571041748,0.023342021345317515,0.2630044187581717,True,0.4974177305597799,4381,4872,0.3032787382718876,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Sec24d,1295,0.11869436201780313,0.12992610837438442,0.23549468684791885,0.2560466830664604,0.12436134992440352,0.13497036419961175,-0.010609014275208231,-0.08577649359926048,-1.422707155769115,9205.244464964677,-0.029565969928705128,0.15485495119321704,True,0.3621152125778767,4381,4872,0.4411532299472805,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Mettl14,760,0.08034695275051339,0.07614942528735624,0.14460079198935413,0.14153143703809098,0.08068294963745973,0.07619593525287555,0.0044870143845841814,0.0182180968291756,0.7747628548108507,9126.601335260531,0.016140290995033772,0.4384998735101383,True,0.6606699829277323,4381,4872,0.18001542460532013,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Snhg8,3367,0.30655101574982374,0.2875615763546854,0.6371667307976753,0.6012129507014088,0.3296077684686462,0.31041406381204295,0.01919370465660325,0.07213832043532975,1.783500435641071,9112.416029259608,0.03716787330745997,0.07453814860896443,True,0.22159172768891422,4381,4872,0.6544464564260759,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Camk2d,4060,0.33211595526135024,0.3267651888341572,0.8134125352599085,0.8118127200957294,0.377315460316879,0.378197248513827,-0.0008817881969480079,0.002529053318745975,-0.0729207280025668,9169.114574686178,-0.001517330281332365,0.9418707898385877,True,0.9724501633935119,4381,4872,0.012132646370162358,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ank2,1739,0.1627482309974872,0.14039408866995162,0.37111782699139795,0.3329252917986836,0.18046140881655934,0.15568702647057758,0.024774382345981755,0.12196983802408813,2.808674187095426,9033.27666853301,0.0586320864979147,0.004985276955320662,True,0.03143799102000673,4381,4872,1.5025452144393103,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Larp7,3799,0.3216160693905447,0.3302545155993458,0.680171531819944,0.7187463000730385,0.34961441680266164,0.36434457784285357,-0.014730161040191925,-0.06962512609432005,-1.3090663675957313,9189.336562205755,-0.02722079987626335,0.1905446034585386,True,0.4088402695741664,4381,4872,0.3884463340266699,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Zgrf1,686,0.06893403332572477,0.07060755336617398,0.13739715793837073,0.13580500738175702,0.07124893905436619,0.07330471264903565,-0.0020557735946694633,0.009708308831372614,-0.3603696508959079,9148.673626271704,-0.007503035066271844,0.7185790385532519,True,0.857836169728552,4381,4872,0.0665956461566851,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Alpk1,2198,0.2015521570417685,0.19540229885057925,0.4615682703099607,0.4491592596289518,0.22287456954407248,0.2155771974635508,0.007297372080521669,0.03223682237493359,0.7470568076580558,9123.06365746213,0.01556448731310842,0.45504852338881757,True,0.6731391574018584,4381,4872,0.1718951452196367,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gm56817,914,0.07920566080803453,0.10098522167487674,0.1488429770915605,0.19530081267262067,0.080442854819088,0.10461243195144165,-0.024169577132353653,-0.2469496553065327,-3.825041030468541,9246.23131545619,-0.0791006401584168,0.0001316102075632421,True,0.0015700001010565086,4381,4872,2.8041003196364462,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Tifa,1477,0.13855284181693533,0.1514778325123169,0.2656913347731414,0.30243823168943046,0.14138040954047035,0.1587335067369227,-0.017353097196452366,-0.13814092613681933,-2.1957307495973564,9234.557627053018,-0.04556232022941208,0.02813600592353539,True,0.1132428092208273,4381,4872,0.945989365605319,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ap1ar,2608,0.23807349920109205,0.24240558292283196,0.48215166249066516,0.4956125111847285,0.25299867297422984,0.2577181789547847,-0.004719505980554872,-0.0329790050265457,-0.477466776524261,9169.263720883657,-0.009935055199756815,0.6330411540237952,True,0.8044371167199849,4381,4872,0.09450789927023441,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Fam241a,3298,0.2729970326409452,0.30213464696223774,0.5841602443979139,0.6653174656317228,0.29836086432835157,0.33254458914571833,-0.034183724817366756,-0.16172405085218639,-3.1401749932364815,9219.745670227752,-0.06521512223108675,0.0016938044500630933,True,0.013359124354078886,4381,4872,1.8742220074783382,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Elovl6,3366,0.30061629764893366,0.27114121510673905,0.6914146385007999,0.6038335822049542,0.3397205513316463,0.29833752675073905,0.04138302458090726,0.16919939911399906,3.7160020426671556,9023.239100802777,0.07758791639375938,0.00020362307881331793,True,0.0022566691921646295,4381,4872,2.6465321000038466,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gar1,8517,0.5768089477288368,0.5648604269293964,1.5658819211687784,1.5424597968183629,0.716350237461788,0.7039382445188246,0.012411992942963468,0.020428087607989052,0.8862999515993687,9156.845679778418,0.018448836365065852,0.3754791904372241,True,0.6075717344885678,4381,4872,0.21640243862949654,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Pla2g12a,3228,0.30152933120291675,0.2649835796387592,0.6405623684679375,0.539232988295893,0.32973889556406394,0.28299332651773645,0.046745569046327484,0.21227937911171868,4.4012119614910805,8982.23130734389,0.09196404036387633,1.0889147841531865e-05,True,0.00019009530652625445,4381,4872,3.7210286057800697,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Casp6,771,0.07966217758502607,0.07984400656814442,0.13522303518354567,0.1391247650021122,0.0775744237415646,0.07823830601459841,-0.0006638822730338084,-0.023734201835067754,-0.11756860280052506,9177.361985591904,-0.0024457213436240932,0.906412056515541,True,0.9577817723470955,4381,4872,0.018733432322019107,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Mcub,2089,0.21524766035151482,0.1818555008210217,0.4271433165328298,0.3652140711605184,0.22650240810859112,0.19126652772969654,0.03523588037889458,0.18030051224012372,3.8643396526263802,9008.344928306613,0.08070775693781844,0.0001121717221155955,True,0.0013607950865124996,4381,4872,2.866207267520385,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Sec24b,3172,0.2903446701666239,0.26395730706076254,0.6750455179636836,0.5921162077489918,0.3272205183396224,0.29120403804304323,0.03601648029657917,0.1632667518051747,3.2525972621766894,9024.57901216826,0.06791055843476926,0.0011477574595693785,True,0.009552411647520728,4381,4872,2.0198869705117506,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ostc,11230,0.6553298333714016,0.6791871921182536,1.965964823214035,2.1207682266139036,0.8586490488562318,0.9090753392203462,-0.05042629036411439,-0.10424314206210654,-3.4796697727059605,9165.141851233058,-0.07241355471103406,0.000504366789288014,True,0.004824060526942931,4381,4872,2.316587251789876,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Rpl34,70342,0.9691851175531648,0.9673645320197896,13.085903259605097,12.39067329372243,2.519981000769171,2.4672467680054986,0.052734232763672395,0.07814515629095022,4.211375326127652,9157.048733240565,0.0876616522474341,2.5624995410686875e-05,True,0.0003924584208443441,4381,4872,3.4062063479744977,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gm43351,3845,0.29399680438255626,0.3433908045977029,0.6311042907299145,0.7826165828297276,0.3221568376829874,0.38779478547908325,-0.06563794779609583,-0.2717096345525359,-5.778687469979829,9244.602644032397,-0.11980970275397292,7.772317699368228e-09,True,2.5479555999951795e-07,4381,4872,6.593808144172282,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Hadh,2713,0.2524537776763257,0.24096880131363646,0.49933775516257367,0.4950062434121905,0.2652363575756396,0.25805834864344435,0.007178008932195279,0.010464452330531483,0.7221768511242358,9159.30236188824,0.015031447017799677,0.4702041904360377,True,0.6856678763421269,4381,4872,0.1638861968291477,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Papss1,795,0.07669481853458103,0.08230706075533653,0.13791095991489521,0.15866511389164678,0.07669316572267733,0.08462546360723275,-0.00793229788455542,-0.12066375681724957,-1.3441292909439246,9241.083877210036,-0.027877352248574613,0.17893957792821702,True,0.39499152784000413,4381,4872,0.4034122194413765,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Aimp1,8644,0.5816023738872492,0.565681444991794,1.6301677859586632,1.5442978422989155,0.7338662206948603,0.7038667917024792,0.02999942899238106,0.0734403050771929,2.123337348861413,9120.800949504295,0.04424096891466697,0.0337524416637657,True,0.12878708194139654,4381,4872,0.890127696936829,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Tbck,1141,0.11344441908240037,0.11206896551724126,0.21897332856118942,0.21689703176530792,0.11652430998753588,0.11446692886932566,0.0020573811182102164,0.009421649203186453,0.29247829457727387,9135.58226700033,0.006091661415843926,0.7699275951882032,True,0.8881973960130269,4381,4872,0.05149050441029503,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gstcd,1510,0.14928098607623663,0.14511494252873683,0.2949264914314124,0.2919853745530109,0.154338270175864,0.1511842433044426,0.0031540268714213837,0.010784319506411776,0.3928043407895319,9147.525554442862,0.008178597856637335,0.6944731512537226,True,0.843062778899598,4381,4872,0.07414008431414276,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ints12,1302,0.13512896598949875,0.12746305418719214,0.24763634276141114,0.22730127334816425,0.13620560213882935,0.12674990516336682,0.00945569697546253,0.08695969781564362,1.30001355083856,9058.204725217656,0.027124693490674066,0.19362940325156558,True,0.4129831002055368,4381,4872,0.3840677198633307,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ppa2,2472,0.22848664688426962,0.22167487684729692,0.45136742410051695,0.44747030294920603,0.24073658168170484,0.23419201860026123,0.006544563081443605,0.010233323435622204,0.6842964681866018,9145.820293535988,0.014248437796239471,0.4938053153509822,True,0.7039491873111346,4381,4872,0.15245868811188437,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Tet2,1959,0.17781328463820817,0.1927339901477876,0.3804366184720176,0.4072887907336235,0.19045635638161104,0.20713996473856816,-0.01668360835695712,-0.07846116619709327,-1.825715464623293,9197.368990453042,-0.037952857048600776,0.06792554146843276,True,0.20747243089344558,4381,4872,0.6830396045244703,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Cenpe,10740,0.6016891120748821,0.5845648604269373,1.943572560020212,1.8678598139910987,0.8152118286292674,0.7863433565463878,0.02886847208287968,0.054466019343508504,1.8935671349253806,9140.827491626555,0.03943323711385628,0.058314037902256165,True,0.18801023706549483,4381,4872,0.7258185029702855,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Cisd2,5635,0.4229627938826676,0.43986042692938754,0.9982291395190119,1.0806299814563702,0.4893604090338998,0.5167256298278597,-0.02736522079395992,-0.10437778761954247,-2.134639654143915,9194.75844213235,-0.044379097233783034,0.032816821980835194,True,0.12616995702479564,4381,4872,0.8990440448670928,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ube2d3,15242,0.768774252453828,0.7733990147783711,2.770547752892562,2.9235130131336855,1.1017218652606202,1.1311677514549552,-0.02944588619433497,-0.07489973262103491,-1.9799131090547655,9186.348438718529,-0.041174735497775984,0.047743088193048726,True,0.1644207636287472,4381,4872,0.7840433391075095,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Manba,2447,0.22072586167541336,0.2237274220032905,0.47337481259850056,0.484930501733518,0.23886360117692884,0.2431541158398632,-0.004290514662934369,-0.028786690908739778,-0.4335197469235843,9167.794071762659,-0.009021020445730424,0.6646474234013185,True,0.8245929105292396,4381,4872,0.08376040338290966,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Nfkb1,3748,0.32298561972151935,0.3245073891625646,0.7259132001977792,0.7318523979116544,0.35895429645960336,0.3636013856967466,-0.004647089237143243,-0.010337393608054036,-0.4029105834204738,9159.047546340274,-0.008386275760864184,0.6870234093110382,True,0.8399083226212508,4381,4872,0.07576811531021646,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ppp3ca,6509,0.4788860990641318,0.48009031198685603,1.3135238043215909,1.2958162998901857,0.5825019964491936,0.5808214550418299,0.0016805414073637337,0.018187094621219854,0.12134293343038027,9132.530639393724,0.002527499862992174,0.9034220848888428,True,0.9559556840101356,4381,4872,0.01956224018828974,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,H2az1,86180,0.9705546678841398,0.9685960591133859,15.281635120939969,16.044548396885105,2.6480559812611655,2.6802931896319557,-0.03223720837079025,-0.06983821083535091,-2.4024507614412998,9204.975589324746,-0.04992704818821582,0.016305304829447056,True,0.07644446680137597,4381,4872,1.1166539441901286,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Dnajb14,1251,0.1091075097009807,0.13423645320197092,0.20867422266618613,0.2713597621779459,0.11227740506324778,0.14152464020642194,-0.029247235143174163,-0.2667324951241299,-3.974597188419697,9248.578390659157,-0.08222156091994082,7.103443747426215e-05,True,0.0009415351596704283,4381,4872,3.026163457521196,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Lamtor3,3939,0.3519744350604824,0.3341543513957331,0.7381086476329873,0.7101003670510051,0.3821425088594227,0.3638858489116812,0.018256659947741505,0.04903661764042881,1.6141543490565322,9134.145194088613,0.03362044771541559,0.10652849259353926,True,0.2810114320902668,4381,4872,0.5512760117933992,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Dapp1,1673,0.16343300616297451,0.15968801313629116,0.3255673595930514,0.3251744931721575,0.17114847473724,0.16880120036042826,0.002347274376811731,0.0013324523193555514,0.27888041390501817,9155.728652641386,0.005805240900874781,0.7803428984153674,True,0.8923680931337606,4381,4872,0.04945596642906677,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Trmt10a,725,0.07076010043369095,0.07553366174055821,0.11910744291823683,0.13720597807871282,0.06844545110788668,0.07487030049691487,-0.006424849389028195,-0.11450187677851596,-1.175271016066385,9240.267018026194,-0.024376919756142354,0.23991658881624905,True,0.4716510829349424,4381,4872,0.3263791640618332,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Adh5,8421,0.5761241725633494,0.5615763546798063,1.5548570978135419,1.5030918826155357,0.7147358463888213,0.6929729131626793,0.02176293322614198,0.04584952390245426,1.5651629926800794,9141.507916839308,0.032593677199497004,0.11757930998205729,True,0.30118958945299434,4381,4872,0.5211600434980804,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Metap1,2759,0.25450810317278766,0.2469211822660178,0.5298653383014342,0.5078115826468715,0.27376753838877194,0.2649325611322289,0.00883497725654303,0.051419253852537816,0.8707551009819524,9115.111253319921,0.018145220065457594,0.3839108169106067,True,0.6169958897747189,4381,4872,0.2097177290852424,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Eif4e,14071,0.7160465647112918,0.7518472906404358,2.4235967437451142,2.7147991605126176,0.9959879528047559,1.080129738663652,-0.08414178585889598,-0.1575505934960603,-5.640922071524661,9156.338196056351,-0.11742071320206543,1.7417004721818996e-08,True,5.561139537386742e-07,4381,4872,6.254836207682172,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Tspan5,4388,0.365441679981733,0.3518062397372754,0.8914460792116435,0.8464451372846657,0.42056335470592604,0.4016161004332145,0.018947254272711544,0.06701543272136755,1.5389441742152237,9118.604171947329,0.03206653487214061,0.12385262348199559,True,0.3113023690674702,4381,4872,0.5068175742451603,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Rap1gds1,5047,0.3843871262268821,0.40168308702791233,0.9414132140793041,1.0070877340735778,0.44471990705445275,0.47086838498602324,-0.02614847793157049,-0.08822693906325649,-2.047936290526587,9185.208164749087,-0.04259103662013809,0.04059461608417377,True,0.14680722423030254,4381,4872,0.8332525727158613,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Pdlim5,1852,0.17575895914174622,0.17733990147783585,0.3584588956009521,0.3534965921724104,0.18499244611895718,0.1864853478168388,-0.0014929016978816045,0.015700681233031737,-0.17087899256319253,9138.470442384038,-0.003558751814700114,0.8643226983083089,True,0.9357957463469135,4381,4872,0.02881893322191284,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gbp5,13211,0.6267975348094231,0.6479885057471472,2.4143050039374216,2.6831954960778734,0.9015071701030971,0.9558577040821856,-0.05435053397908851,-0.14658257938688252,-3.2256383723318227,9191.922898737648,-0.06706789371440743,0.0012613186203819318,True,0.01032742195468104,4381,4872,1.9860080783440595,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gbp7,18058,0.7685459940653322,0.7738095238095699,3.2670160574244695,3.3644869060469267,1.1819389996665397,1.2077089064725552,-0.02576990680601554,-0.04117110216575945,-1.6020667864675147,9152.501402665988,-0.033352070558370965,0.1091753510125132,True,0.28604791622994763,4381,4872,0.5435612115869393,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gbp3,12285,0.6989271855741047,0.6590722495895139,2.394503866192339,2.1475737221773,0.973431091199651,0.8933232337764065,0.08010785742324444,0.15038446731604835,5.2910747873351776,9140.339649105337,0.11018723795651104,1.244164695384123e-07,True,3.403226295749756e-06,4381,4872,5.468109171759959,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gbp2,94269,0.9778589363160063,0.9821428571429452,16.151084781848837,18.233579895458828,2.633328939230593,2.7806896153470855,-0.1473606761164925,-0.17395249716802164,-10.153470385911493,8942.042206711243,-0.2123050417460071,4.319160512261007e-24,True,5.536905916389521e-22,4381,4872,21.25673285599683,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Kyat3,1148,0.1081944761469976,0.1165845648604268,0.2041876895104152,0.21745722158395445,0.1106435951190206,0.11900234338366177,-0.00835874826464117,-0.06160042871884745,-1.206421140893331,9195.502652587329,-0.025080766830094428,0.2276861852624155,True,0.4567401375907573,4381,4872,0.3403308216134226,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gtf2b,5180,0.39306094498972144,0.4220032840722459,0.8933687427111084,0.9784665664849171,0.4454905585934841,0.4814977339327955,-0.036007175339311415,-0.11858019540339342,-2.9153950842227383,9189.258328848524,-0.06062305785705038,0.0035609678083674138,True,0.024158888235440535,4381,4872,1.6169230553291714,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Pkn2,3981,0.3355398310887868,0.33825944170771965,0.7506244007995932,0.7684931261153134,0.3724405737542362,0.3782040146364606,-0.005763440882224358,-0.02999219009793411,-0.4946547141488072,9167.369770860767,-0.010293298769783583,0.6208557269924614,True,0.7961448987083264,4381,4872,0.09900788328923077,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Lmo4,2272,0.1997260899338023,0.21756978653530978,0.40378859055222804,0.45160286445633785,0.21265125991905498,0.23327046174369986,-0.020619201824644884,-0.13081149943638315,-2.1869972503164314,9218.873395569422,-0.04542148116730205,0.02876776519419032,True,0.11476374140868587,4381,4872,0.9401953017761585,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Hs2st1,2957,0.26683405615155936,0.25205254515600145,0.6283709575029891,0.5931707660388397,0.3004678975865731,0.28300882554530504,0.017459072041268064,0.07146258737021198,1.5941644742778183,9102.073717066203,0.0332302654129159,0.1109339217687057,True,0.28921551074980606,4381,4872,0.5387784193567108,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Selenof,14391,0.7562200410865575,0.7391215106732739,2.6275467630399243,2.6245014396127773,1.0701235374045595,1.0555496412034817,0.01457389620107774,0.0016116781436467885,0.9880564411430757,9193.701735457767,0.020542466054086182,0.323151009295193,True,0.5583968979537893,4381,4872,0.2530570030018257,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Sh3glb1,8587,0.5768089477288368,0.5759441707717632,1.5762871273790346,1.5882821824695816,0.7177945565862637,0.7186215759670459,-0.0008270193807822235,-0.010286772669901493,-0.05881969616513971,9160.13469879457,-0.001224247996325231,0.9530970033995947,True,0.9781515309115927,4381,4872,0.009593861019089225,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Odf2l,1091,0.1040858251540737,0.11391625615763534,0.19942483710866243,0.2136729841993671,0.10564883970732125,0.11520216121318037,-0.009553321505859122,-0.06706738209508381,-1.394806635789734,9201.694075358468,-0.028990297430368808,0.16310782512834504,True,0.37412157681487884,4381,4872,0.42698724389638326,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Znhit6,3106,0.2755078749143987,0.2770935960591196,0.5774762410549724,0.5883688734895848,0.2979714665041335,0.30060261307482244,-0.002631146570688969,-0.023011511038835756,-0.24839381678463526,9164.30054169214,-0.005169322503025537,0.8038352828861195,True,0.9045121504924513,4381,4872,0.04358559480042941,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Bcl10,1284,0.12120520429125663,0.13423645320197092,0.22730758762217182,0.2535272267683527,0.12383353113761966,0.13717628760136916,-0.013342756463749494,-0.11117428070892815,-1.8209905876683408,9221.22131904851,-0.03781552350173282,0.06864067873285028,True,0.2087658603528509,4381,4872,0.6803405203853534,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,2410004B18Rik,2283,0.212052042912574,0.21531198686371686,0.4148737032899007,0.43747479860148575,0.22188187241915605,0.2296669009480333,-0.007785028528877247,-0.06197852278212812,-0.8314126099438665,9194.918397128133,-0.017284941779937762,0.40576216740569604,True,0.6347901510634354,4381,4872,0.19736982005831177,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Mcoln2,3101,0.2640949554896101,0.2750410509031263,0.5883084087111661,0.6137607109045948,0.2917777688134138,0.3037878958538793,-0.012010127040465501,-0.052385355420526684,-1.110708827539531,9174.515531717789,-0.023107644591327442,0.26672280949455807,True,0.5020561496271662,4381,4872,0.29924770893155284,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ssx2ip,1079,0.1091075097009807,0.10816912972085374,0.19842468376185426,0.19443996126110585,0.10964442293546711,0.1079243892242541,0.0017200337112130148,0.019393384326685994,0.25708533045629844,9128.668504114688,0.005355463412767417,0.7971186957661116,True,0.9012122371344139,4381,4872,0.04517291982895642,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Ctbs,486,0.05523853001597821,0.04659277504105085,0.10406168414752008,0.07733813311541322,0.056350789611180105,0.04436826966024056,0.011982519950939546,0.20250252558172885,2.557019882061393,8683.955611963678,0.053667006616749585,0.01057416550291676,True,0.05531151492360052,4381,4872,1.2571844465037105,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Gng5,19765,0.8361104770600972,0.8263546798030124,3.620648827246477,3.5617124313014625,1.316419294207702,1.2979861140452778,0.018433180162424234,0.02303573332347332,1.2454964664792394,9168.355147633743,0.025916825118605824,0.21298114245025684,True,0.4372120058568968,4381,4872,0.3593079208170037,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Rpf1,2728,0.2510842273453511,0.2497947454844088,0.5088118797636435,0.5019279784711331,0.26688193523871684,0.2643105419146382,0.00257139332407863,0.016405633644379372,0.2574348539689023,9133.715854173806,0.005362047214896659,0.7968488989634738,True,0.9012122371344139,4381,4872,0.04517291982895642,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Prkacb,1339,0.13786806665144802,0.12602627257799665,0.26175391247021895,0.24310608781672574,0.14172004576314595,0.12882069682286934,0.012899348940276611,0.07635389577374362,1.7176752764000078,9073.094940022842,0.035827969626175675,0.08588998332206113,True,0.24346833886243666,4381,4872,0.6135575073501767,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Adgrl2,2207,0.20246519059575158,0.19909688013136767,0.453151431802968,0.4285503564309637,0.22229678153114374,0.21561979468950215,0.006676986841641586,0.06563356186997749,0.6933123909111985,9091.789413660841,0.014455458309490096,0.4881312392775388,True,0.7001601894046061,4381,4872,0.15480258653503404,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Dnajb4,635,0.06756448299475014,0.06239737274220026,0.117694608475378,0.11161960315220514,0.06583441213380642,0.06198143205482042,0.003852980078985997,0.04083240138964736,0.7407111078371081,9111.046261721318,0.015436812283040783,0.4588877111625567,True,0.6758207392275719,4381,4872,0.17016848495844117,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Fubp1,12291,0.7165030814882835,0.6539408866995293,2.5271487671921076,2.111372731823003,1.012541480438675,0.8795437981567392,0.13299768228193576,0.24855568295075497,8.776564402431566,9126.441914655516,0.18283901174427655,1.9893902862656007e-18,True,1.8177524647590685e-16,4381,4872,15.740465257807443,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Miga1,1745,0.16617210682492378,0.17528735632184228,0.3211028867102875,0.35785925126926094,0.1713462991609732,0.1838047152100664,-0.012458416049093202,-0.12073140781933692,-1.4613044896083236,9223.139091966152,-0.030343124236730863,0.14396596484068766,True,0.34539767374767216,4381,4872,0.46168059173078235,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Usp33,1522,0.15247660351517744,0.1490147783251246,0.29310483858214337,0.2905976567407686,0.1567037325462076,0.15378131573845152,0.0029224168077560675,0.009230827184107499,0.36584039090161485,9147.193204880781,0.007617250046482741,0.7144926383513418,True,0.8550616233523303,4381,4872,0.0680025850174745,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Zzz3,2656,0.24126911664003287,0.2403530377668384,0.5275014727795105,0.5287850900020977,0.26106699153634516,0.2628923964504618,-0.0018254049141166462,-0.0029481631034343203,-0.1779189320732094,9162.955628966352,-0.003702819182647203,0.8587905753911547,True,0.9332176432230045,4381,4872,0.03001705911750281,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Pigk,1864,0.18625884501255174,0.17220853858785193,0.3684097702271123,0.3429321680447461,0.1955544497450641,0.17947239488892716,0.01608205485613695,0.08068539123712151,1.844459179843937,9082.500636126502,0.038464638770003064,0.06514879293476578,True,0.2014265595812467,4381,4872,0.6958832650680151,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Rabggtb,4289,0.3515179182834909,0.36145320197044384,0.7747398292845465,0.8015567842530065,0.3913041953010661,0.40316486341449803,-0.01186066811343195,-0.04356437702779551,-1.0106137527239345,9168.415606171715,-0.021029245663923755,0.3122280005508868,True,0.5477382142017089,4381,4872,0.2614269584723785,False,False
IFNg_vs_no_treatment,IFNg,no_treatment,Acadm,2855,0.25199726089933416,0.2608784893267726,0.5084495863330967,0.5426107682259503,0.266947604832371,0.280508478057703,-0.013560873225332004,-0.07880742422015609,-1.337188432779313,9195.668916079028,-0.02779916728144029,0.18119421218091764,True,0.39873868522211164,4381,4872,0.3993116274841551,False,False
