gene_id	gene_name	gene_biotype	chrom	strand	reference_count	test_count	reference_cpm	test_cpm	log2_fc	pvalue	fdr	neg_log10_fdr	significant	comparison	reference	test
ENSG00000156508	EEF1A1	protein_coding	6	-	3401	42931	944.1842994449551	4512.980060619484	2.2563360478907106	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000213719	CLIC1	protein_coding	6	-	1228	12903	340.91688318682884	1356.385402673434	1.9906925743955017	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000196230	TUBB	protein_coding	6	+	3368	33360	935.0228522583384	3506.860190125224	1.9065407964008239	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000137309	HMGA1	protein_coding	6	+	898	7743	249.30241132066146	813.957387654065	1.7050518158140193	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000167658	EEF2	protein_coding	19	-	1767	14892	490.55385390156886	1565.4724805559003	1.6731057010410106	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000147403	RPL10	protein_coding	X	+	1183	8934	328.4240006596242	939.1573422835357	1.5143804746165292	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000074800	ENO1	protein_coding	1	-	2473	17155	686.5532997728238	1803.3629065227283	1.3925957690668453	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000233927	RPS28	protein_coding	19	+	2304	15778	639.6355853928776	1658.6103141425594	1.373960398248254	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000188846	RPL14	protein_coding	3	+	2352	15446	652.9613267552292	1623.7099069746466	1.31356433135759	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000198938	MT-CO3	protein_coding	MT	+	37543	229209	10422.673082640973	24094.841646235385	1.2089597190489851	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000100316	RPL3	protein_coding	22	-	5617	32972	1559.3893590068546	3466.0729672904345	1.1520664237138436	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000164587	RPS14	protein_coding	5	-	2815	16292	781.4992069795792	1712.6428722278222	1.131406424313579	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000140988	RPS2	protein_coding	16	-	5352	30219	1485.820161902205	3176.672904238434	1.0959986906300907	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000087086	FTL	protein_coding	19	+	3123	17268	867.006047388002	1815.2416595648192	1.0656132333206276	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000075624	ACTB	protein_coding	7	-	8384	44645	2327.562824624082	4693.158668709251	1.0115829392576126	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000096384	HSP90AB1	protein_coding	6	+	6662	35176	1849.501853249718	3697.7612124653742	0.9993204115895445	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000137818	RPLP1	protein_coding	15	+	7478	37765	2076.0394564096955	3969.9213153500928	0.9351108201992239	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000198712	MT-CO2	protein_coding	MT	+	23638	119347	6562.37238173474	12545.960524906328	0.9348811390925701	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000089157	RPLP0	protein_coding	12	-	11362	48838	3154.3140283133134	5133.9339917666575	0.7026502829693417	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000142937	RPS8	protein_coding	1	+	10115	41684	2808.122372503887	4381.893290323136	0.6418562993811527	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000143947	RPS27A	protein_coding	2	+	12139	18355	3370.024466616381	1929.508956527233	-0.8043655552164873	0.0	0.0	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000115310	RTN4	protein_coding	2	-	10708	13752	2972.750802251273	1445.6337330516212	-1.0398401903395325	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000171858	RPS21	protein_coding	20	+	9847	11844	2733.720316564091	1245.061513544459	-1.134333223791073	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000163682	RPL9	protein_coding	4	-	8951	10603	2484.9731444668605	1114.605473498134	-1.1563403395240226	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000135046	ANXA1	protein_coding	9	+	5312	6047	1474.7153774335789	635.6709703143654	-1.2134391538181728	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000071082	RPL31	protein_coding	2	+	16144	18354	4481.891011537594	1929.4038348188958	-1.2157395434408538	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000213741	RPS29	protein_coding	14	-	7066	7899	1961.6601763828442	830.3563741546506	-1.2397718049897772	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000122862	SRGN	protein_coding	10	+	4946	4286	1373.1065995456477	450.5516419327551	-1.6066043504527001	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000131174	COX7B	protein_coding	X	+	3310	2730	918.9209147788303	286.9822637602477	-1.6772525330040222	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000112715	VEGFA	protein_coding	6	+	2757	1881	765.3972695000709	197.73393338206074	-1.9499469531258298	0.0	0.0	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000142676	RPL11	protein_coding	1	+	7167	30531	1989.6997571661254	3209.470877239605	0.6896469664919803	4.4046e-320	1.858455e-317	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000133112	TPT1	protein_coding	13	-	17672	32435	4906.09377823912	3409.6226099134187	-0.5248982223581513	9.351e-320	3.822295e-317	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000177410	ZFAS1	lncRNA	20	+	3054	2221	847.8502941796215	233.47531421667034	-1.8583037692268596	1.595634e-318	6.32451457e-316	300.0	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000112306	RPS12	protein_coding	6	+	17299	31799	4802.541663069179	3342.765203411031	-0.5226905222091984	1.629857263685e-310	6.270156767352853e-308	300.0	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000166669	ATF7IP2	protein_coding	16	+	2531	2281	702.6552372523321	239.78261671689555	-1.5491109514266879	2.67978031543947e-295	1.0014721864556647e-292	291.99936110771495	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000171863	RPS7	protein_coding	2	+	7911	12168	2196.248748282576	1279.1209470456754	-0.7796533576008662	1.5330492395874063e-292	5.570078903834243e-290	289.2541386527155	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000149485	FADS1	protein_coding	11	-	1361	9263	377.84029154501144	973.7423843264374	1.3645963237370171	7.42383877044989e-292	2.6244273274995828e-289	288.5809654486923	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000196565	HBG2	protein_coding	11	-	10994	18545	3052.150011201951	1949.4820811112793	-0.6466013261315142	5.95339865071447e-291	2.0492224829301387e-288	287.68841088793187	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000161016	RPL8	protein_coding	8	-	2780	14710	771.7825205695311	1546.3403296385507	1.0021236606875012	9.869305150424111e-288	3.310013111988394e-285	284.48017028584576	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000110848	CD69	protein_coding	12	-	1297	650	360.07263639520926	68.32911041910658	-2.389199146714906	2.0192852216606113e-282	6.603062674830199e-280	279.18025458047896	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000248527	MTATP6P1	unprocessed_pseudogene	1	+	2851	14884	791.4935130013429	1564.6315068892038	0.9827233629209937	3.448535876952176e-282	1.1001670553788894e-279	278.95854136418666	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000168003	SLC3A2	protein_coding	11	+	520	5355	144.3621980921425	562.9267481451011	1.9595468843356938	1.2290606146248843e-277	3.827645914117497e-275	274.4170682445257	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000174444	RPL4	protein_coding	15	-	5103	22698	1416.6928785850062	2386.052535835202	0.7518919741577544	6.060190700069639e-276	1.843425450160718e-273	272.7343744209754	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000221983	UBA52	protein_coding	19	+	1706	10432	473.6190575869137	1096.6296613724921	1.2104127473218116	1.2987914463400742e-274	3.860952754120039e-272	271.4133055127376	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000184009	ACTG1	protein_coding	17	-	2355	12881	653.7941855903762	1354.0727250900184	1.0498264965652693	1.533420263448576e-271	4.457141565757194e-269	268.35094357182567	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000167526	RPL13	protein_coding	16	+	3009	15272	835.3574116524169	1605.4187297239935	0.9420701245997701	1.7724626216781982e-270	5.039958932945833e-268	267.29757300229807	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000065154	OAT	protein_coding	10	-	2856	2954	792.8816110599212	310.5295264277552	-1.3509634154635795	1.2506100904966639e-268	3.480421273126886e-266	265.45836818550134	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000117616	RSRP1	protein_coding	1	-	2224	1988	617.4260164556249	208.98195617412907	-1.5606081342472526	8.742844298331449e-263	2.38242507129532e-260	259.6229807492981	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000124795	DEK	protein_coding	6	-	3587	4246	995.8215472240676	446.3467735992716	-1.1568312171945505	9.303218470352162e-262	2.48338974677972e-259	258.6049551162921	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000134884	ARGLU1	protein_coding	13	-	1754	1319	486.9447989492653	138.65553329661785	-1.8085405727691448	6.532137148041919e-259	1.7088070779277657e-256	255.76730696578764	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000136997	MYC	protein_coding	8	+	4125	5281	1145.1808983270919	555.1477417281567	-1.0439628049270357	1.8326844260404016e-253	4.700296527962442e-251	250.3278747428312	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000175265	GOLGA8A	protein_coding	15	-	1385	861	384.50316222618727	90.50979087823195	-2.0807766308242397	2.037853483661325e-250	5.125985301209641e-248	247.29022264349175	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000196262	PPIA	protein_coding	7	+	1175	7925	326.20304376589894	833.0895385714149	1.3513572762448778	1.8487004949922744e-246	4.5624532970752734e-244	243.34080156810836	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000138071	ACTR2	protein_coding	2	+	2973	3328	825.3631056306532	349.8450453458257	-1.2371261680779708	1.2110709488712288e-242	2.933482965043643e-240	239.53261642942107	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000131469	RPL27	protein_coding	17	+	9448	16067	2622.950091489543	1688.9904878519778	-0.6348771165324018	3.6382625316027553e-242	8.652449802429826e-240	239.06286091160516	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000177156	TALDO1	protein_coding	11	+	860	6488	238.75286607546644	682.0296436910209	1.5123554994055801	1.1940666679137056e-237	2.788998574341298e-235	234.5545517077332	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000063177	RPL18	protein_coding	19	-	1501	9098	416.70703718520366	956.397302450818	1.197600605432966	5.722065956601281e-236	1.3130635563569256e-233	232.88171425219912	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000162244	RPL29	protein_coding	3	-	427	4391	118.54357420258624	461.58942130814927	1.9566823138700244	1.0727384371366932e-227	2.4192101306461977e-225	224.61632640753035	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000072274	TFRC	protein_coding	3	-	4161	5621	1155.175204348856	590.8891225627663	-0.966556380649581	2.1771895768230683e-224	4.826718587261989e-222	221.31634802116514	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000168497	CAVIN2	protein_coding	2	-	2115	2037	587.1654787786181	214.13291988264635	-1.4531237824380117	6.586907470445622e-224	1.4359458285571455e-221	220.8428619436609	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000189043	NDUFA4	protein_coding	7	-	2925	3428	812.0373642683015	360.3572161795344	-1.1710060513237044	2.9167216610322127e-218	6.254216283000221e-216	215.20382710408296	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000138326	RPS24	protein_coding	10	+	11714	21386	3252.0361316372255	2248.1328544969438	-0.5325169592544791	5.320374564655237e-218	1.1224274081562984e-215	214.94984173696747	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000147604	RPL7	protein_coding	8	-	2600	12844	721.8109904607124	1350.1832218815462	0.9029973292621465	1.3125833026408603e-212	2.7251729521495958e-210	209.56460593016507	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000245532	NEAT1	lncRNA	11	+	3048	3711	846.1845765093276	390.10665963893007	-1.1161080620557073	5.2602747813164936e-210	1.0750686584315583e-207	206.9685637989802	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000109475	RPL34	protein_coding	4	+	8881	15444	2465.539771646764	1623.4996635579726	-0.6026447336962691	2.3847427482520374e-207	4.798836176482561e-205	204.3188640758363	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000149273	RPS3	protein_coding	11	+	4571	19527	1268.9992451522758	2052.711598698299	0.6936227783876361	3.694692708096571e-207	7.32220918513684e-205	204.13535786809953	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000144381	HSPD1	protein_coding	2	-	3592	4737	997.2096452826459	497.96153239278135	-1.0011378494251078	6.319775047877771e-206	1.2337710093468843e-203	202.90876543884855	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000183291	SELENOF	protein_coding	1	-	2183	2264	606.0436123752829	237.99554767516508	-1.3466490496361823	7.482633787883393e-205	1.4393066168458056e-202	201.84184667804436	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000111885	MAN1A1	protein_coding	6	-	2568	2914	712.9271628858114	306.3246580942717	-1.21735171543718	1.710677140555164e-204	3.2428488403567453e-202	201.48907329472172	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000106034	CPED1	protein_coding	7	+	2693	3141	747.6296143502688	330.18728588679045	-1.1778206618907334	4.354770885775558e-203	8.137200455134899e-201	200.08952498528413	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000136521	NDUFB5	protein_coding	3	+	1916	1855	531.9191760472021	195.0007689652965	-1.4453882513655842	2.488122769439784e-201	4.583752932996109e-199	198.3387787991402	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000105193	RPS16	protein_coding	19	-	8550	32217	2373.647680168882	3386.7060774959336	0.5126860846414231	7.212460705851683e-201	1.310263694896389e-198	197.882641292349	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000198034	RPS4X	protein_coding	X	-	6530	25769	1812.8560645032512	2708.881302138396	0.5793012084614456	1.0433156958387507e-199	1.8693930550097067e-197	196.72829937509263	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000117450	PRDX1	protein_coding	1	-	202	2935	56.07916156656305	308.5322139693505	2.4494145315638787	3.917810979955413e-199	6.924995624029297e-197	196.15958049669825	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000099901	RANBP1	protein_coding	22	+	1700	9325	471.9533399166197	980.2599302433368	1.0537281837351862	2.722140019730765e-198	4.747412194410455e-196	195.32354305899446	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000120992	LYPLA1	protein_coding	8	-	2175	2333	603.8226554815576	245.24894555042408	-1.298133801994329	1.5229912666187245e-192	2.62114812728591e-190	189.58150843535057	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000213931	HBE1	protein_coding	11	-	442	4100	122.70786837832114	430.9990041820569	1.8082628366689926	2.1914426208922474e-192	3.7226064261390385e-190	189.4291528772899	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000143977	SNRPG	protein_coding	2	-	3243	4225	900.320400793881	444.1392177241928	-1.018604298916921	1.1694875215704967e-191	1.961140613095141e-189	188.7074912664536	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000122566	HNRNPA2B1	protein_coding	7	-	5746	9151	1595.2022889181746	961.9687529926836	-0.7293799034485781	1.760329755095591e-189	2.9145712907152316e-187	186.53542531732666	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000152926	ZNF117	protein_coding	7	-	1071	706	297.33060414747047	74.21592608598345	-1.9950043095828025	4.153739445739596e-183	6.791363993784239e-181	180.16804299221687	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000198899	MT-ATP6	protein_coding	MT	+	32132	69742	8920.473363647545	7331.398182845126	-0.2830143790912868	5.949597905382069e-183	9.607498839802156e-181	180.01738965930883	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000008988	RPS20	protein_coding	8	-	9092	16353	2524.117509718769	1719.0552964363847	-0.5540293200510914	3.1997824149758045e-182	5.104043169254088e-180	179.29208566107187	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000113328	CCNG1	protein_coding	5	+	2870	3645	796.7682856239404	383.1686268886823	-1.055204482960844	3.4477228018067972e-180	5.433278825016013e-178	177.2649380072691	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000211459	MT-RNR1	Mt_rRNA	MT	+	2598	12267	721.2557512372812	1289.5279961710469	0.8378197717491987	1.2121540866202643e-179	1.887497077737269e-177	176.72411371208213	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000158710	TAGLN2	protein_coding	1	-	453	4006	125.76168410719337	421.11756359837074	1.7395180681790843	1.3504639002566492e-178	2.078125625336114e-176	175.6823282023317	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000108107	RPL28	protein_coding	19	+	1752	9198	486.389559725834	966.9094732845267	0.9905320998143651	2.384450815322669e-177	3.626583333072152e-175	174.4405023386965	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000204628	RACK1	protein_coding	5	-	4307	17952	1195.707667659342	1887.1449080673867	0.6581195290867877	3.5733370918535105e-174	5.372327489821139e-172	171.26983752119187	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000164104	HMGB2	protein_coding	4	-	3206	4333	890.0484751604016	455.4923622245982	-0.9656844838222608	3.975850356879231e-173	5.909559394088676e-171	170.22844489811186	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000170889	RPS9	protein_coding	19	+	502	4162	139.36504508126066	437.5165500989563	1.6469499311275084	2.3640670810663908e-172	3.474381732623415e-170	169.4591224670449	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000134294	SLC38A2	protein_coding	12	-	2872	3728	797.3235248473717	391.89372868066056	-1.0237676794763804	1.904368160055881e-171	2.7676817259478803e-169	168.5578838537427	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000110700	RPS13	protein_coding	11	-	7538	13233	2092.696633112635	1391.075566424673	-0.5889885903544892	3.707809548674341e-169	5.329466911720921e-167	166.27331622978704	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000044574	HSPA5	protein_coding	9	-	726	5078	201.55183810556818	533.808034935728	1.4029462365394445	1.1872165532493599e-167	1.6879122300545246e-165	164.7726501400528	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000215252	GOLGA8B	protein_coding	15	-	1018	700	282.6167647265405	73.58519583596095	-1.934139992634604	6.935014192648641e-167	9.753761896757443e-165	164.01082785036292	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000177954	RPS27	protein_coding	1	+	3897	16423	1081.8836268559219	1726.4138160199807	0.6739841639658402	3.382246031277284e-166	4.706359371181583e-164	163.3273149137596	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000135486	HNRNPA1	protein_coding	12	+	6469	24709	1795.9212681885958	2597.452291301084	0.5322492297464798	5.189907632825886e-165	7.145683351301324e-163	162.14595623272209	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000128245	YWHAH	protein_coding	22	+	1053	6347	292.33345113658856	667.2074828154915	1.189135842320106	1.788512981552518e-163	2.4368489373653058e-161	160.61317139231798	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000197451	HNRNPAB	protein_coding	5	+	326	3223	90.50399341930473	338.8072659704316	1.8985905645685655	1.4839964974254273e-161	2.0011004315798546e-159	158.69873111436908	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000186298	PPP1CC	protein_coding	12	-	3709	5429	1029.691139853378	570.7057545620455	-0.8508296184887534	5.886487019012402e-161	7.856658184559409e-159	158.10476214106268	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000168028	RPSA	protein_coding	3	+	4371	17845	1213.475322809144	1875.8968852753185	0.6282259157666545	7.581488720488561e-160	1.0016754794342463e-157	156.99927295742967	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000135404	CD63	protein_coding	12	-	1354	7443	375.8969542630018	782.420875152939	1.0566115567634744	2.341800311375485e-159	3.063074807279134e-157	156.51384239660126	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000129084	PSMA1	protein_coding	11	-	2240	2706	621.8679302430754	284.4593427601576	-1.1270116280878006	1.7887132004186888e-157	2.3164721447006385e-155	154.63517291776841	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000237643	LINC01610	lncRNA	6	+	1185	993	328.9792398830555	104.38585637872745	-1.6513674186453209	7.580240138284071e-154	9.720543236152516e-152	151.01230946368784	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000185825	BCAP31	protein_coding	X	-	148	2209	41.08770253391748	232.2138537166253	2.4843282063276946	5.773723470976924e-153	7.3320682524639e-151	150.1347735009479	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000161970	RPL26	protein_coding	17	-	2829	3835	785.3858815435983	403.14175147272886	-0.9612444238641322	6.948289907480593e-152	8.738810768254438e-150	149.05854766483995	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000185088	RPS27L	protein_coding	15	-	1897	2155	526.6444034246045	226.53728146642263	-1.21526900115089	2.9992786325089703e-151	3.7362442393540315e-149	148.42756474155954	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000187118	CMC1	protein_coding	3	+	988	724	274.28817637507075	76.10811683605102	-1.8427507662214315	3.257794726157586e-151	4.019995756428417e-149	148.39577440536345	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000146701	MDH2	protein_coding	7	+	687	4696	190.7246732486575	493.6515423509608	1.3696848608562702	6.997867352782255e-150	8.554402334055317e-148	147.06781032768794	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000166508	MCM7	protein_coding	7	-	448	3664	124.37358604861507	385.165939347087	1.626883395480372	1.4983812005919492e-149	1.8147061207169161e-147	146.7411936959639	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000134970	TMED7	protein_coding	5	-	1025	783	284.56010200855013	82.31029762793916	-1.783384042812115	1.7972465535991277e-149	2.1566958643189534e-147	146.66621109447132	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000130656	HBZ	protein_coding	16	+	1032	6047	286.50343929055975	635.6709703143654	1.1483465150093177	1.1207001481333307e-147	1.3326143579621786e-145	144.8752955118317	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000137876	RSL24D1	protein_coding	15	-	3661	5524	1016.3653984910264	580.6923168540688	-0.8070411873398916	6.068882048428841e-145	7.106406589685543e-143	142.14834994818284	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000105640	RPL18A	protein_coding	19	+	644	4456	178.78702994488418	468.42233235005995	1.3870778648615347	6.084996468232269e-145	7.106406589685543e-143	142.14834994818284	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000135821	GLUL	protein_coding	1	-	1609	8151	446.6899552504948	856.8470446555966	0.938991526823053	1.98039988082427e-144	2.292356676210748e-142	141.63971780797053	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000180817	PPA1	protein_coding	10	-	3187	4615	884.7737025378042	485.13668397565675	-0.8662461623436853	6.343157720943777e-143	7.277938858767069e-141	140.13799159719875	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000106263	EIF3B	protein_coding	7	+	228	2540	63.29727147117017	267.00913917620113	2.0680215523815426	3.5927604449275895e-142	4.086374488665467e-140	139.38866183571915	True	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
ENSG00000198804	MT-CO1	protein_coding	MT	+	3665	15131	1017.475876937889	1590.5965688484644	0.6443180260512958	7.191273329640663e-142	8.108780616525851e-140	139.09104444928207	False	Index_4_vs_3	Index 4 ABCD4_2	Index 3 ABCD4_1
