ID,gene,UMI_count
05320_1,DYNLL1_P1P2,88
05320_2,DYNLL1_P1P2,42
05320_3,DYNLL1_P1P2,41
05321_1,DYNLL2_P1P2,116
05321_2,DYNLL2_P1P2,46
05321_3,DYNLL2_P1P2,146
05322_1,DYNLRB1_P1,15
05322_2,DYNLRB1_P1,70
05322_3,DYNLRB1_P1,8
05323_1,DYNLRB1_P2,209
05323_2,DYNLRB1_P2,72
05323_3,DYNLRB1_P2,114
05324_1,DYNLRB2_P1P2,36
05324_2,DYNLRB2_P1P2,247
05324_3,DYNLRB2_P1P2,120
05325_1,DYNLT1_P1P2,50
05325_2,DYNLT1_P1P2,115
05325_3,DYNLT1_P1P2,89
05326_1,DYNLT3_P1P2,120
05326_2,DYNLT3_P1P2,77
05326_3,DYNLT3_P1P2,142
05327_1,DYRK1A_ENST00000398960.2,74
05327_2,DYRK1A_ENST00000398960.2,89
05327_3,DYRK1A_ENST00000398960.2,36
05328_1,DYRK1B_P1P2,63
05328_2,DYRK1B_P1P2,52
05328_3,DYRK1B_P1P2,262
05329_1,DYRK2_P1P2,90
05329_2,DYRK2_P1P2,52
05329_3,DYRK2_P1P2,17
05330_1,DYRK3_P1P2,169
05330_2,DYRK3_P1P2,31
05330_3,DYRK3_P1P2,139
05331_1,DYRK4_P1P2,99
05331_2,DYRK4_P1P2,445
05331_3,DYRK4_P1P2,240
05332_1,DYSF_P1,80
05332_2,DYSF_P1,41
05332_3,DYSF_P1,87
05333_1,DYSF_P2,66
05333_2,DYSF_P2,243
05333_3,DYSF_P2,49
05334_1,DYTN_ENST00000452335.2,25
05334_2,DYTN_ENST00000452335.2,150
05334_3,DYTN_ENST00000452335.2,25
05335_1,DYX1C1_ENST00000321149.3,88
05335_2,DYX1C1_ENST00000321149.3,267
05335_3,DYX1C1_ENST00000321149.3,46
05336_1,DZANK1_P1P2,18
05336_2,DZANK1_P1P2,10
05336_3,DZANK1_P1P2,11
05337_1,DZIP1_P1P2,40
05337_2,DZIP1_P1P2,29
05337_3,DZIP1_P1P2,116
05338_1,DZIP1L_P1P2,107
05338_2,DZIP1L_P1P2,100
05338_3,DZIP1L_P1P2,46
05339_1,DZIP3_P1P2,205
05339_2,DZIP3_P1P2,160
05339_3,DZIP3_P1P2,87
05340_1,E2F1_P1P2,19
05340_2,E2F1_P1P2,104
05340_3,E2F1_P1P2,23
05341_1,E2F2_P1P2,133
05341_2,E2F2_P1P2,196
05341_3,E2F2_P1P2,42
05342_1,E2F3_P1,26
05342_2,E2F3_P1,123
05342_3,E2F3_P1,31
05343_1,E2F3_P2,58
05343_2,E2F3_P2,111
05343_3,E2F3_P2,232
05344_1,E2F4_P1P2,27
05344_2,E2F4_P1P2,58
05344_3,E2F4_P1P2,84
05345_1,E2F5_P1P2,41
05345_2,E2F5_P1P2,17
05345_3,E2F5_P1P2,104
05346_1,E2F6_P1P2,30
05346_2,E2F6_P1P2,88
05346_3,E2F6_P1P2,162
05347_1,E2F7_P1P2,41
05347_2,E2F7_P1P2,35
05347_3,E2F7_P1P2,58
05348_1,E2F8_P1P2,91
05348_2,E2F8_P1P2,71
05348_3,E2F8_P1P2,126
05349_1,E4F1_P1P2,165
05349_2,E4F1_P1P2,45
05349_3,E4F1_P1P2,80
05350_1,EAF1_P1P2,27
05350_2,EAF1_P1P2,20
05350_3,EAF1_P1P2,89
05351_1,EAF2_P1P2,33
05351_2,EAF2_P1P2,80
05351_3,EAF2_P1P2,14
05352_1,EAPP_P1P2,197
05352_2,EAPP_P1P2,162
05352_3,EAPP_P1P2,124
05353_1,EARS2_P1P2,95
05353_2,EARS2_P1P2,72
05353_3,EARS2_P1P2,94
05354_1,EBAG9_P1P2,31
05354_2,EBAG9_P1P2,177
05354_3,EBAG9_P1P2,56
05355_1,EBF1_P1P2,106
05355_2,EBF1_P1P2,98
05355_3,EBF1_P1P2,54
05356_1,EBF2_P1P2,48
05356_2,EBF2_P1P2,55
05356_3,EBF2_P1P2,45
05357_1,EBF3_P1P2,33
05357_2,EBF3_P1P2,26
05357_3,EBF3_P1P2,23
05358_1,EBF4_P1P2,68
05358_2,EBF4_P1P2,134
05358_3,EBF4_P1P2,90
05359_1,EBI3_P1P2,179
05359_2,EBI3_P1P2,164
05359_3,EBI3_P1P2,48
05360_1,EBLN1_ENST00000422359.2,220
05360_2,EBLN1_ENST00000422359.2,77
05360_3,EBLN1_ENST00000422359.2,236
05361_1,EBLN2_P1P2,461
05361_2,EBLN2_P1P2,82
05361_3,EBLN2_P1P2,164
05362_1,EBNA1BP2_P1P2,70
05362_2,EBNA1BP2_P1P2,57
05362_3,EBNA1BP2_P1P2,79
05363_1,EBP_P1,172
05363_2,EBP_P1,85
05363_3,EBP_P1,105
05364_1,EBP_P2,117
05364_2,EBP_P2,44
05364_3,EBP_P2,38
05365_1,EBPL_P1P2,138
05365_2,EBPL_P1P2,124
05365_3,EBPL_P1P2,74
05366_1,ECD_P1P2,23
05366_2,ECD_P1P2,36
05366_3,ECD_P1P2,28
05367_1,ECE1_P1P2,59
05367_2,ECE1_P1P2,20
05367_3,ECE1_P1P2,83
05368_1,ECE2_P1P2,170
05368_2,ECE2_P1P2,125
05368_3,ECE2_P1P2,464
05369_1,ECEL1_P1P2,27
05369_2,ECEL1_P1P2,34
05369_3,ECEL1_P1P2,24
05370_1,ECH1_P1P2,283
05370_2,ECH1_P1P2,23
05370_3,ECH1_P1P2,202
05371_1,ECHDC1_P1P2,153
05371_2,ECHDC1_P1P2,233
05371_3,ECHDC1_P1P2,286
05372_1,ECHDC2_P1P2,46
05372_2,ECHDC2_P1P2,38
05372_3,ECHDC2_P1P2,35
05373_1,ECHDC3_P1P2,167
05373_2,ECHDC3_P1P2,136
05373_3,ECHDC3_P1P2,274
05374_1,ECHS1_P1P2,21
05374_2,ECHS1_P1P2,17
05374_3,ECHS1_P1P2,96
05375_1,ECI1_P1P2,317
05375_2,ECI1_P1P2,119
05375_3,ECI1_P1P2,113
05376_1,ECI2_P1P2,93
05376_2,ECI2_P1P2,202
05376_3,ECI2_P1P2,122
05377_1,ECM1_P1P2,40
05377_2,ECM1_P1P2,72
05377_3,ECM1_P1P2,322
05378_1,ECM2_P1P2,61
05378_2,ECM2_P1P2,293
05378_3,ECM2_P1P2,114
05379_1,ECSCR_P1P2,245
05379_2,ECSCR_P1P2,78
05379_3,ECSCR_P1P2,178
05380_1,ECSIT_P1P2,133
05380_2,ECSIT_P1P2,144
05380_3,ECSIT_P1P2,158
05381_1,ECT2_P1P2,10
05381_2,ECT2_P1P2,19
05381_3,ECT2_P1P2,18
05382_1,ECT2L_P1P2,11
05382_2,ECT2L_P1P2,9
05382_3,ECT2L_P1P2,5
05383_1,EDA_P1P2,33
05383_2,EDA_P1P2,48
05383_3,EDA_P1P2,30
05384_1,EDA2R_P1P2,54
05384_2,EDA2R_P1P2,64
05384_3,EDA2R_P1P2,337
05385_1,EDAR_P1P2,87
05385_2,EDAR_P1P2,177
05385_3,EDAR_P1P2,31
05386_1,EDARADD_P1,280
05386_2,EDARADD_P1,142
05386_3,EDARADD_P1,65
05387_1,EDARADD_P2,200
05387_2,EDARADD_P2,185
05387_3,EDARADD_P2,159
05388_1,EDC3_P1P2,129
05388_2,EDC3_P1P2,135
05388_3,EDC3_P1P2,176
05389_1,EDC4_P1P2,195
05389_2,EDC4_P1P2,112
05389_3,EDC4_P1P2,117
05390_1,EDDM3A_P1P2,190
05390_2,EDDM3A_P1P2,248
05390_3,EDDM3A_P1P2,164
05391_1,EDDM3B_P1P2,42
05391_2,EDDM3B_P1P2,55
05391_3,EDDM3B_P1P2,102
05392_1,EDEM1_P1P2,98
05392_2,EDEM1_P1P2,130
05392_3,EDEM1_P1P2,63
05393_1,EDEM2_ENST00000374492.3,135
05393_2,EDEM2_ENST00000374492.3,27
05393_3,EDEM2_ENST00000374492.3,46
05394_1,EDEM3_P1P2,17
05394_2,EDEM3_P1P2,31
05394_3,EDEM3_P1P2,19
05395_1,EDF1_P1P2,24
05395_2,EDF1_P1P2,18
05395_3,EDF1_P1P2,11
05396_1,EDIL3_P1P2,102
05396_2,EDIL3_P1P2,61
05396_3,EDIL3_P1P2,68
05397_1,EDN1_P1P2,136
05397_2,EDN1_P1P2,98
05397_3,EDN1_P1P2,269
05398_1,EDN2_P1P2,27
05398_2,EDN2_P1P2,47
05398_3,EDN2_P1P2,95
05399_1,EDN3_P1P2,44
05399_2,EDN3_P1P2,20
05399_3,EDN3_P1P2,166
05400_1,EDNRA_P1P2,31
05400_2,EDNRA_P1P2,157
05400_3,EDNRA_P1P2,79
05401_1,EDNRB_P1P2,149
05401_2,EDNRB_P1P2,134
05401_3,EDNRB_P1P2,208
05402_1,EDRF1_CP,40
05402_2,EDRF1_CP,63
05402_3,EDRF1_CP,87
05403_1,EEA1_P1P2,42
05403_2,EEA1_P1P2,51
05403_3,EEA1_P1P2,116
05404_1,EED_P1P2,364
05404_2,EED_P1P2,265
05404_3,EED_P1P2,276
05405_1,EEF1A1_P1P2,33
05405_2,EEF1A1_P1P2,29
05405_3,EEF1A1_P1P2,28
05406_1,EEF1A2_P1P2,102
05406_2,EEF1A2_P1P2,108
05406_3,EEF1A2_P1P2,70
05407_1,EEF1AKMT2_CP,155
05407_2,EEF1AKMT2_CP,40
05407_3,EEF1AKMT2_CP,67
05408_1,EEF1AKMT3_CP,10
05408_2,EEF1AKMT3_CP,53
05408_3,EEF1AKMT3_CP,37
05409_1,EEF1B2_P1P2,77
05409_2,EEF1B2_P1P2,210
05409_3,EEF1B2_P1P2,206
05410_1,EEF1D_P1P2,105
05410_2,EEF1D_P1P2,32
05410_3,EEF1D_P1P2,46
05411_1,EEF1E1_P1P2,103
05411_2,EEF1E1_P1P2,16
05411_3,EEF1E1_P1P2,41
05412_1,EEF1G_P1P2,107
05412_2,EEF1G_P1P2,118
05412_3,EEF1G_P1P2,79
05413_1,EEF2_P1,15
05413_2,EEF2_P1,77
05413_3,EEF2_P1,50
05414_1,EEF2_P2,184
05414_2,EEF2_P2,67
05414_3,EEF2_P2,166
05415_1,EEF2K_P1P2,65
05415_2,EEF2K_P1P2,115
05415_3,EEF2K_P1P2,154
05416_1,EEF2KMT_CP,85
05416_2,EEF2KMT_CP,84
05416_3,EEF2KMT_CP,43
05417_1,EEFSEC_P1P2,16
05417_2,EEFSEC_P1P2,40
05417_3,EEFSEC_P1P2,80
05418_1,EEPD1_P1P2,27
05418_2,EEPD1_P1P2,56
05418_3,EEPD1_P1P2,49
05419_1,EFCAB1_P1P2,170
05419_2,EFCAB1_P1P2,137
05419_3,EFCAB1_P1P2,94
05420_1,EFCAB11_P1P2,36
05420_2,EFCAB11_P1P2,124
05420_3,EFCAB11_P1P2,20
05421_1,EFCAB12_P1P2,120
05421_2,EFCAB12_P1P2,410
05421_3,EFCAB12_P1P2,208
05422_1,EFCAB13_P1P2,59
05422_2,EFCAB13_P1P2,74
05422_3,EFCAB13_P1P2,52
05423_1,EFCAB14_P1P2,90
05423_2,EFCAB14_P1P2,182
05423_3,EFCAB14_P1P2,201
05424_1,EFCAB2_P1P2,61
05424_2,EFCAB2_P1P2,81
05424_3,EFCAB2_P1P2,30
05425_1,EFCAB3_P1P2,136
05425_2,EFCAB3_P1P2,30
05425_3,EFCAB3_P1P2,47
05426_1,EFCAB4A_P1P2,33
05426_2,EFCAB4A_P1P2,34
05426_3,EFCAB4A_P1P2,8
05427_1,EFCAB4B_P1P2,54
05427_2,EFCAB4B_P1P2,7
05427_3,EFCAB4B_P1P2,32
05428_1,EFCAB5_P1P2,150
05428_2,EFCAB5_P1P2,69
05428_3,EFCAB5_P1P2,53
05429_1,EFCAB6_P1P2,32
05429_2,EFCAB6_P1P2,75
05429_3,EFCAB6_P1P2,50
05430_1,EFCAB7_P1P2,44
05430_2,EFCAB7_P1P2,152
05430_3,EFCAB7_P1P2,35
05431_1,EFCAB8_P1P2,119
05431_2,EFCAB8_P1P2,186
05431_3,EFCAB8_P1P2,248
05432_1,EFCAB9_P1P2,206
05432_2,EFCAB9_P1P2,167
05432_3,EFCAB9_P1P2,91
05433_1,EFCC1_P1P2,64
05433_2,EFCC1_P1P2,23
05433_3,EFCC1_P1P2,23
05434_1,EFEMP1_P1P2,56
05434_2,EFEMP1_P1P2,104
05434_3,EFEMP1_P1P2,143
05435_1,EFEMP2_P1P2,48
05435_2,EFEMP2_P1P2,16
05435_3,EFEMP2_P1P2,50
05436_1,EFHB_P1P2,134
05436_2,EFHB_P1P2,24
05436_3,EFHB_P1P2,25
05437_1,EFHC1_P1P2,38
05437_2,EFHC1_P1P2,48
05437_3,EFHC1_P1P2,67
05438_1,EFHC2_P1P2,122
05438_2,EFHC2_P1P2,90
05438_3,EFHC2_P1P2,86
05439_1,EFHD1_P1P2,79
05439_2,EFHD1_P1P2,201
05439_3,EFHD1_P1P2,117
05440_1,EFHD2_P1P2,25
05440_2,EFHD2_P1P2,18
05440_3,EFHD2_P1P2,43
05441_1,EFNA1_P1P2,43
05441_2,EFNA1_P1P2,36
05441_3,EFNA1_P1P2,141
05442_1,EFNA2_P1P2,56
05442_2,EFNA2_P1P2,55
05442_3,EFNA2_P1P2,36
05443_1,EFNA3_P1,273
05443_2,EFNA3_P1,133
05443_3,EFNA3_P1,170
05444_1,EFNA3_P2,25
05444_2,EFNA3_P2,152
05444_3,EFNA3_P2,87
05445_1,EFNA4_P1P2,19
05445_2,EFNA4_P1P2,163
05445_3,EFNA4_P1P2,51
05446_1,EFNA5_ENST00000333274.6,37
05446_2,EFNA5_ENST00000333274.6,40
05446_3,EFNA5_ENST00000333274.6,43
05447_1,EFNB1_P1P2,100
05447_2,EFNB1_P1P2,64
05447_3,EFNB1_P1P2,118
05448_1,EFNB2_P1P2,138
05448_2,EFNB2_P1P2,41
05448_3,EFNB2_P1P2,44
05449_1,EFNB3_P1P2,83
05449_2,EFNB3_P1P2,53
05449_3,EFNB3_P1P2,67
05450_1,EFR3A_P1P2,21
05450_2,EFR3A_P1P2,66
05450_3,EFR3A_P1P2,126
05451_1,EFR3B_P1P2,136
05451_2,EFR3B_P1P2,135
05451_3,EFR3B_P1P2,224
05452_1,EFS_P1P2,365
05452_2,EFS_P1P2,213
05452_3,EFS_P1P2,84
05453_1,EFTUD1_P1P2,116
05453_2,EFTUD1_P1P2,132
05453_3,EFTUD1_P1P2,181
05454_1,EFTUD2_P1P2,22
05454_2,EFTUD2_P1P2,8
05454_3,EFTUD2_P1P2,20
05455_1,EGF_P1P2,154
05455_2,EGF_P1P2,196
05455_3,EGF_P1P2,81
05456_1,EGFL6_P1P2,7
05456_2,EGFL6_P1P2,6
05456_3,EGFL6_P1P2,27
05457_1,EGFL7_P1,17
05457_2,EGFL7_P1,63
05457_3,EGFL7_P1,127
05458_1,EGFL7_P2,72
05458_2,EGFL7_P2,17
05458_3,EGFL7_P2,64
05459_1,EGFL8_P1P2,308
05459_2,EGFL8_P1P2,121
05459_3,EGFL8_P1P2,304
05460_1,EGFLAM_ENST00000322350.5,39
05460_2,EGFLAM_ENST00000322350.5,50
05460_3,EGFLAM_ENST00000322350.5,30
05461_1,EGFR_P1P2,241
05461_2,EGFR_P1P2,99
05461_3,EGFR_P1P2,273
05462_1,EGLN1_P1P2,153
05462_2,EGLN1_P1P2,21
05462_3,EGLN1_P1P2,34
05463_1,EGLN2_P1,153
05463_2,EGLN2_P1,65
05463_3,EGLN2_P1,20
05464_1,EGLN2_P2,58
05464_2,EGLN2_P2,98
05464_3,EGLN2_P2,92
05465_1,EGLN3_P1P2,82
05465_2,EGLN3_P1P2,32
05465_3,EGLN3_P1P2,13
05466_1,EGR1_P1,43
05466_2,EGR1_P1,58
05466_3,EGR1_P1,91
05467_1,EGR1_P2,99
05467_2,EGR1_P2,230
05467_3,EGR1_P2,117
05468_1,EGR2_P1P2,13
05468_2,EGR2_P1P2,53
05468_3,EGR2_P1P2,33
05469_1,EGR3_P1P2,79
05469_2,EGR3_P1P2,168
05469_3,EGR3_P1P2,102
05470_1,EGR4_P1P2,138
05470_2,EGR4_P1P2,72
05470_3,EGR4_P1P2,64
05471_1,EHBP1_P1P2,49
05471_2,EHBP1_P1P2,129
05471_3,EHBP1_P1P2,42
05472_1,EHBP1L1_P1P2,60
05472_2,EHBP1L1_P1P2,45
05472_3,EHBP1L1_P1P2,90
05473_1,EHD1_P1P2,34
05473_2,EHD1_P1P2,22
05473_3,EHD1_P1P2,6
05474_1,EHD2_P1P2,61
05474_2,EHD2_P1P2,28
05474_3,EHD2_P1P2,69
05475_1,EHD3_P1P2,162
05475_2,EHD3_P1P2,141
05475_3,EHD3_P1P2,46
05476_1,EHD4_P1P2,80
05476_2,EHD4_P1P2,17
05476_3,EHD4_P1P2,32
05477_1,EHF_P1P2,23
05477_2,EHF_P1P2,31
05477_3,EHF_P1P2,86
05478_1,EHHADH_P1P2,1
05478_3,EHHADH_P1P2,1
05479_1,EHMT1_P1P2,49
05479_2,EHMT1_P1P2,65
05479_3,EHMT1_P1P2,158
05480_1,EHMT2_P1P2,78
05480_2,EHMT2_P1P2,61
05480_3,EHMT2_P1P2,65
05481_1,EI24_P1P2,10
05481_2,EI24_P1P2,187
05481_3,EI24_P1P2,132
05482_1,EID1_P1P2,88
05482_2,EID1_P1P2,97
05482_3,EID1_P1P2,417
05483_1,EID2_P1P2,189
05483_2,EID2_P1P2,73
05483_3,EID2_P1P2,285
05484_1,EID2B_P1P2,101
05484_2,EID2B_P1P2,244
05484_3,EID2B_P1P2,215
05485_1,EID3_P1P2,94
05485_2,EID3_P1P2,141
05485_3,EID3_P1P2,64
05486_1,EIF1_P1P2,30
05486_2,EIF1_P1P2,124
05486_3,EIF1_P1P2,211
05487_1,EIF1AD_P1P2,132
05487_2,EIF1AD_P1P2,65
05487_3,EIF1AD_P1P2,97
05488_1,EIF1AX_P1P2,55
05488_2,EIF1AX_P1P2,30
05488_3,EIF1AX_P1P2,67
05489_1,EIF1AY_P1P2,44
05489_2,EIF1AY_P1P2,229
05489_3,EIF1AY_P1P2,186
05490_1,EIF1B_P1P2,97
05490_2,EIF1B_P1P2,170
05490_3,EIF1B_P1P2,145
05491_1,EIF2A_P1P2,67
05491_2,EIF2A_P1P2,29
05491_3,EIF2A_P1P2,134
05492_1,EIF2AK1_P1P2,61
05492_2,EIF2AK1_P1P2,154
05492_3,EIF2AK1_P1P2,105
05493_1,EIF2AK2_P1P2,1
05493_2,EIF2AK2_P1P2,6
05493_3,EIF2AK2_P1P2,39
05494_1,EIF2AK3_P1P2,101
05494_2,EIF2AK3_P1P2,49
05494_3,EIF2AK3_P1P2,27
05495_1,EIF2AK4_P1P2,58
05495_2,EIF2AK4_P1P2,13
05495_3,EIF2AK4_P1P2,103
05496_1,EIF2B1_P1P2,84
05496_2,EIF2B1_P1P2,16
05496_3,EIF2B1_P1P2,82
05497_1,EIF2B2_P1P2,30
05497_2,EIF2B2_P1P2,67
05497_3,EIF2B2_P1P2,17
05498_1,EIF2B3_P1P2,91
05498_2,EIF2B3_P1P2,96
05498_3,EIF2B3_P1P2,178
05499_1,EIF2B4_P1P2,80
05499_2,EIF2B4_P1P2,18
05499_3,EIF2B4_P1P2,52
05500_1,EIF2B5_P1P2,101
05500_2,EIF2B5_P1P2,51
05500_3,EIF2B5_P1P2,59
05501_1,EIF2D_P1P2,203
05501_2,EIF2D_P1P2,167
05501_3,EIF2D_P1P2,109
05502_1,EIF2S1_P1P2,48
05502_2,EIF2S1_P1P2,38
05502_3,EIF2S1_P1P2,71
05503_1,EIF2S2_P1P2,32
05503_2,EIF2S2_P1P2,9
05503_3,EIF2S2_P1P2,19
05504_1,EIF2S3_P1P2,62
05504_2,EIF2S3_P1P2,134
05504_3,EIF2S3_P1P2,96
05505_1,EIF3A_P1P2,15
05505_2,EIF3A_P1P2,34
05505_3,EIF3A_P1P2,37
05506_1,EIF3B_P1P2,8
05506_2,EIF3B_P1P2,12
05506_3,EIF3B_P1P2,14
05507_1,EIF3C_P1P2,26
05507_2,EIF3C_P1P2,25
05507_3,EIF3C_P1P2,15
05508_1,"EIF3CL_ENST00000380876.4,ENST00000398943.3,ENST00000398944.3",14
05508_2,"EIF3CL_ENST00000380876.4,ENST00000398943.3,ENST00000398944.3",25
05508_3,"EIF3CL_ENST00000380876.4,ENST00000398943.3,ENST00000398944.3",29
05509_1,EIF3D_P1P2,24
05509_2,EIF3D_P1P2,21
05509_3,EIF3D_P1P2,7
05510_1,EIF3E_P1P2,35
05510_2,EIF3E_P1P2,45
05510_3,EIF3E_P1P2,23
05511_1,EIF3F_P1P2,112
05511_2,EIF3F_P1P2,47
05511_3,EIF3F_P1P2,113
05512_1,EIF3G_P1P2,16
05512_2,EIF3G_P1P2,10
05512_3,EIF3G_P1P2,34
05513_1,EIF3H_P1P2,132
05513_2,EIF3H_P1P2,43
05513_3,EIF3H_P1P2,63
05514_1,EIF3I_P1P2,23
05514_2,EIF3I_P1P2,23
05514_3,EIF3I_P1P2,13
05515_1,EIF3J_P1P2,144
05515_2,EIF3J_P1P2,83
05515_3,EIF3J_P1P2,54
05516_1,EIF3K_P1P2,195
05516_2,EIF3K_P1P2,442
05516_3,EIF3K_P1P2,72
05517_1,EIF3L_P1P2,124
05517_2,EIF3L_P1P2,204
05517_3,EIF3L_P1P2,72
05518_1,EIF3M_P1P2,40
05518_2,EIF3M_P1P2,88
05518_3,EIF3M_P1P2,18
05519_1,EIF4A1_P1P2,17
05519_2,EIF4A1_P1P2,60
05519_3,EIF4A1_P1P2,52
05520_1,EIF4A2_P1,169
05520_2,EIF4A2_P1,116
05520_3,EIF4A2_P1,129
05521_1,EIF4A2_P2,394
05521_2,EIF4A2_P2,118
05521_3,EIF4A2_P2,431
05522_1,EIF4A3_P1P2,15
05522_2,EIF4A3_P1P2,2
05522_3,EIF4A3_P1P2,20
05523_1,EIF4B_P1P2,42
05523_2,EIF4B_P1P2,13
05523_3,EIF4B_P1P2,14
05524_1,EIF4E_P1P2,25
05524_2,EIF4E_P1P2,7
05524_3,EIF4E_P1P2,37
05525_1,EIF4E1B_P1P2,18
05525_2,EIF4E1B_P1P2,26
05525_3,EIF4E1B_P1P2,106
05526_1,EIF4E2_P1P2,113
05526_2,EIF4E2_P1P2,174
05526_3,EIF4E2_P1P2,154
05527_1,EIF4E3_P1P2,106
05527_2,EIF4E3_P1P2,47
05527_3,EIF4E3_P1P2,36
05528_1,EIF4EBP1_P1P2,122
05528_2,EIF4EBP1_P1P2,93
05528_3,EIF4EBP1_P1P2,102
05529_1,EIF4EBP2_P1P2,74
05529_2,EIF4EBP2_P1P2,119
05529_3,EIF4EBP2_P1P2,40
05530_1,EIF4EBP3_P1P2,44
05530_2,EIF4EBP3_P1P2,70
05530_3,EIF4EBP3_P1P2,71
05531_1,EIF4ENIF1_P1P2,81
05531_2,EIF4ENIF1_P1P2,92
05531_3,EIF4ENIF1_P1P2,17
05532_1,EIF4G1_P1P2,37
05532_2,EIF4G1_P1P2,46
05532_3,EIF4G1_P1P2,70
05533_1,EIF4G2_P1,56
05533_2,EIF4G2_P1,57
05533_3,EIF4G2_P1,54
05534_1,EIF4G2_P2,18
05534_2,EIF4G2_P2,33
05534_3,EIF4G2_P2,60
05535_1,EIF4G3_P1,40
05535_2,EIF4G3_P1,32
05535_3,EIF4G3_P1,19
05536_1,EIF4G3_P2,120
05536_2,EIF4G3_P2,67
05536_3,EIF4G3_P2,37
05537_1,EIF4H_P1P2,93
05537_2,EIF4H_P1P2,45
05537_3,EIF4H_P1P2,162
05538_1,EIF5_P1,25
05538_2,EIF5_P1,30
05538_3,EIF5_P1,130
05539_1,EIF5_P2,1085
05539_2,EIF5_P2,483
05539_3,EIF5_P2,990
05540_1,EIF5A_P1P2,11
05540_2,EIF5A_P1P2,22
05540_3,EIF5A_P1P2,56
05541_1,EIF5A2_P1P2,131
05541_2,EIF5A2_P1P2,93
05541_3,EIF5A2_P1P2,98
05542_1,EIF5AL1_P1P2,148
05542_2,EIF5AL1_P1P2,70
05542_3,EIF5AL1_P1P2,23
05543_1,EIF5B_P1P2,57
05543_2,EIF5B_P1P2,116
05543_3,EIF5B_P1P2,73
05544_1,EIF6_P1P2,13
05544_2,EIF6_P1P2,25
05544_3,EIF6_P1P2,85
05545_1,ELAC1_P1P2,26
05545_2,ELAC1_P1P2,67
05545_3,ELAC1_P1P2,99
05546_1,ELAC2_P1P2,75
05546_2,ELAC2_P1P2,66
05546_3,ELAC2_P1P2,65
05547_1,ELANE_P1P2,124
05547_2,ELANE_P1P2,35
05547_3,ELANE_P1P2,69
05548_1,ELAVL1_P1P2,76
05548_2,ELAVL1_P1P2,58
05548_3,ELAVL1_P1P2,67
05549_1,ELAVL2_P1,72
05549_2,ELAVL2_P1,68
05549_3,ELAVL2_P1,202
05550_1,ELAVL2_P2,18
05550_2,ELAVL2_P2,17
05550_3,ELAVL2_P2,13
05551_1,ELAVL3_P1,58
05551_2,ELAVL3_P1,28
05551_3,ELAVL3_P1,79
05552_1,ELAVL3_P2,60
05552_2,ELAVL3_P2,13
05552_3,ELAVL3_P2,96
05553_1,ELAVL4_P1P2,19
05553_2,ELAVL4_P1P2,23
05553_3,ELAVL4_P1P2,88
05554_1,ELF1_P1P2,112
05554_2,ELF1_P1P2,47
05554_3,ELF1_P1P2,243
05555_1,ELF2_P1P2,158
05555_2,ELF2_P1P2,144
05555_3,ELF2_P1P2,391
05556_1,ELF3_P1P2,166
05556_2,ELF3_P1P2,27
05556_3,ELF3_P1P2,96
05557_1,ELF4_P1P2,226
05557_2,ELF4_P1P2,62
05557_3,ELF4_P1P2,124
05558_1,ELF5_P1P2,57
05558_2,ELF5_P1P2,71
05558_3,ELF5_P1P2,27
05559_1,ELFN1_ENST00000424383.2,297
05559_2,ELFN1_ENST00000424383.2,77
05559_3,ELFN1_ENST00000424383.2,96
05560_1,ELFN1_ENST00000561626.1,138
05560_2,ELFN1_ENST00000561626.1,31
05560_3,ELFN1_ENST00000561626.1,21
05561_1,ELFN2_P1P2,55
05561_2,ELFN2_P1P2,171
05561_3,ELFN2_P1P2,97
05562_1,ELK1_P1P2,180
05562_2,ELK1_P1P2,93
05562_3,ELK1_P1P2,49
05563_1,ELK3_P1P2,334
05563_2,ELK3_P1P2,390
05563_3,ELK3_P1P2,356
05564_1,ELK4_P1P2,70
05564_2,ELK4_P1P2,61
05564_3,ELK4_P1P2,209
05565_1,ELL_P1P2,153
05565_2,ELL_P1P2,48
05565_3,ELL_P1P2,168
05566_1,ELL2_P1P2,67
05566_2,ELL2_P1P2,160
05566_3,ELL2_P1P2,76
05567_1,ELL3_P1P2,161
05567_2,ELL3_P1P2,135
05567_3,ELL3_P1P2,115
05568_1,ELMO1_P1P2,123
05568_2,ELMO1_P1P2,134
05568_3,ELMO1_P1P2,39
05569_1,ELMO2_P1P2,39
05569_2,ELMO2_P1P2,78
05569_3,ELMO2_P1P2,27
05570_1,ELMO3_P1P2,41
05570_2,ELMO3_P1P2,91
05570_3,ELMO3_P1P2,67
05571_1,ELMOD1_P1P2,37
05571_2,ELMOD1_P1P2,77
05571_3,ELMOD1_P1P2,116
05572_1,ELMOD2_P1P2,78
05572_2,ELMOD2_P1P2,184
05572_3,ELMOD2_P1P2,48
05573_1,ELMOD3_P1P2,30
05573_2,ELMOD3_P1P2,90
05573_3,ELMOD3_P1P2,37
05574_1,ELMSAN1_P1,38
05574_2,ELMSAN1_P1,58
05574_3,ELMSAN1_P1,84
05575_1,ELMSAN1_P2,64
05575_2,ELMSAN1_P2,18
05575_3,ELMSAN1_P2,93
05576_1,ELN_P1P2,66
05576_2,ELN_P1P2,56
05576_3,ELN_P1P2,8
05577_1,ELOA_CP,190
05577_2,ELOA_CP,268
05577_3,ELOA_CP,67
05578_1,ELOA2_CP,80
